time,partial_pressure_of_carbon_dioxide_in_sea_water,pCO2_weekly_std
2015-07-27 14:05:00,517.262191531,9.246075536540607
2015-07-27 15:05:00,519.0194312039,9.270534880274425
2015-07-27 16:05:00,518.4130975529,9.29749827279646
2015-07-27 17:05:00,517.2743652835,9.319805419711749
2015-07-27 18:05:00,519.6722980601,9.345806709030287
2015-07-27 19:05:00,519.6002488908,9.353119418213486
2015-07-27 20:05:00,519.3237765855,9.365218191293645
2015-07-27 21:05:00,519.6245495713,9.365135712383433
2015-07-27 22:05:00,518.9121353156,9.366374240567875
2015-07-27 23:05:00,516.5842213069,9.366322899724823
2015-07-28 00:05:00,515.184139226,9.364710045407985
2015-07-28 01:05:00,512.7094058655,9.365356230500357
2015-07-28 02:05:00,510.3467832842,9.365407598838544
2015-07-28 03:05:00,505.1625071238,9.380883739987596
2015-07-28 04:05:00,500.0501896239,9.381827525079897
2015-07-28 05:05:00,500.9741401285,9.38399824378615
2015-07-28 06:05:00,502.01952039,9.385085097554906
2015-07-28 07:05:00,500.102713474,9.382725098835788
2015-07-28 08:05:00,497.9193073227,9.381794357852863
2015-07-28 09:05:00,500.4042805684,9.382574792756644
2015-07-28 10:05:00,499.9581100787,9.38522257312792
2015-07-28 11:05:00,502.6546386492,9.386139313445133
2015-07-28 12:05:00,503.0653307981,9.388264478777597
2015-07-28 13:05:00,502.7769887472,9.39104763530498
2015-07-28 14:05:00,500.5782667669,9.394376707072043
2015-07-28 15:05:00,500.6107124586,9.40169434748754
2015-07-28 16:05:00,501.6141910111,9.404956665644363
2015-07-28 17:05:00,502.2461754549,9.423078862911263
2015-07-28 18:05:00,501.1424716916,9.40876089534122
2015-07-28 19:05:00,504.3030966758,9.384907942375868
2015-07-28 20:05:00,505.074537806,9.350659180090405
2015-07-28 21:05:00,504.6655817248,9.279750688059483
2015-07-28 22:05:00,505.2970821955,9.213970186194823
2015-07-28 23:05:00,505.2305723491,9.134786985503576
2015-07-29 00:05:00,505.5030647681,9.006169266384363
2015-07-29 01:05:00,504.9741009156,8.851705107018713
2015-07-29 02:05:00,506.189408504,8.693096180372823
2015-07-29 03:05:00,506.2634082563,8.61796685010561
2015-07-29 04:05:00,507.1999066932,8.540116550020555
2015-07-29 05:05:00,506.6283026971,8.458491858800793
2015-07-29 06:05:00,505.7959354932,8.391902426681463
2015-07-29 07:05:00,504.9439297982,8.327740684547347
2015-07-29 08:05:00,507.2859621411,8.277995066208561
2015-07-29 09:05:00,506.2708369077,8.240904428011913
2015-07-29 10:05:00,506.9455223273,8.227456355179376
2015-07-29 11:05:00,508.128135292,8.24073497428736
2015-07-29 12:05:00,507.2221765545,8.281959015124295
2015-07-29 13:05:00,508.626030912,8.353443093594144
2015-07-29 14:05:00,507.8310604503,8.4593894142403
2015-07-29 15:05:00,508.2688066478,8.581694351784108
2015-07-29 16:05:00,509.3924318539,8.704276472206459
2015-07-29 17:05:00,508.9227972375,8.827103250863498
2015-07-29 18:05:00,508.6106775551,8.962425916331256
2015-07-29 19:05:00,508.4620867871,9.064558042806027
2015-07-29 20:05:00,508.6932333042,9.17208448134743
2015-07-29 21:05:00,508.7175730378,9.292722243200267
2015-07-29 22:05:00,508.9649517575,9.378376396924937
2015-07-29 23:05:00,507.9655365417,9.462570752896234
2015-07-30 00:05:00,508.8378798563,9.472247681947293
2015-07-30 01:05:00,508.2216072574,9.518560887947528
2015-07-30 02:05:00,508.2546826902,9.58073197770498
2015-07-30 03:05:00,507.6852750414,9.599910397067324
2015-07-30 04:05:00,507.2546921415,9.644171741536068
2015-07-30 05:05:00,505.9424981393,9.635934972103975
2015-07-30 06:05:00,502.1993487588,9.62288202439186
2015-07-30 07:05:00,503.1914117233,9.676321982154384
2015-07-30 08:05:00,504.724558697,9.718180239593694
2015-07-30 09:05:00,501.5447202616,9.693814924809216
2015-07-30 10:05:00,499.9291481793,9.667024752197758
2015-07-30 11:05:00,500.6204232631,9.625880524049851
2015-07-30 12:05:00,499.2854744587,9.592017900424741
2015-07-30 13:05:00,499.8038848003,9.560653707508456
2015-07-30 14:05:00,498.1358088442,9.5138876669145
2015-07-30 15:05:00,494.370762188,9.46223251253495
2015-07-30 16:05:00,495.7698006158,9.394821329395066
2015-07-30 17:05:00,497.857160486,9.323713602945523
2015-07-30 18:05:00,496.5082131789,9.27689009719569
2015-07-30 19:05:00,498.8282752498,9.276510000754152
2015-07-30 20:05:00,498.5701043037,9.326929931878015
2015-07-30 22:05:00,500.6909750853,9.112195433513374
2015-07-30 23:05:00,502.4713429866,9.006989882602046
2015-07-31 00:05:00,501.320861988,8.871940689424381
2015-07-31 01:05:00,498.1317130081,8.77048559405762
2015-07-31 02:05:00,496.7764349983,8.691177449436152
2015-07-31 03:05:00,497.9688298882,8.595227844314005
2015-07-31 04:05:00,497.733899555,8.51510812935669
2015-07-31 05:05:00,498.8298216757,8.4795321509286
2015-07-31 06:05:00,498.357259019,8.407887866225536
2015-07-31 07:05:00,502.5003940024,8.351110773414796
2015-07-31 08:05:00,501.2502912385,8.273628488631124
2015-07-31 09:05:00,502.0892378002,8.168834506257646
2015-07-31 10:05:00,505.1307733721,8.070239968609034
2015-07-31 11:05:00,506.7200556388,8.002715653367726
2015-07-31 12:05:00,506.7481049476,7.948909813970028
2015-07-31 13:05:00,505.9721770411,7.926253169814002
2015-07-31 14:05:00,506.3592834932,7.933208381437538
2015-07-31 15:05:00,500.3082425897,7.970753027896397
2015-07-31 16:05:00,504.8622315411,8.043303732105137
2015-07-31 17:05:00,504.7275700161,8.108803755596657
2015-07-31 18:05:00,505.0512608571,8.155434611643082
2015-07-31 19:05:00,506.2185877654,8.19136349836052
2015-07-31 20:05:00,506.5656133093,8.233381167325136
2015-07-31 21:05:00,505.2465467493,8.247713613349486
2015-07-31 22:05:00,504.1304609018,8.257651700064773
2015-07-31 23:05:00,505.1150264434,8.255473477047543
2015-08-01 00:05:00,504.6004597903,8.259007915887503
2015-08-01 01:05:00,503.8031471505,8.259662440218454
2015-08-01 02:05:00,503.3679877678,8.268950371432766
2015-08-01 03:05:00,501.5691487011,8.274559506736878
2015-08-01 04:05:00,502.5280932182,8.28379836627212
2015-08-01 05:05:00,497.6716970596,8.28649803614723
2015-08-01 06:05:00,504.9020160889,8.284354914856957
2015-08-01 07:05:00,505.367442931,8.276234303807145
2015-08-01 08:05:00,505.7713604842,8.259691224436912
2015-08-01 09:05:00,506.8008692487,8.243601106799952
2015-08-01 10:05:00,506.3235986603,8.226769321192812
2015-08-01 11:05:00,504.9255333273,8.21398063119019
2015-08-01 12:05:00,507.0216926929,8.207714203114627
2015-08-01 13:05:00,505.1797136678,8.200189864120016
2015-08-01 14:05:00,505.6666462509,8.177212222619914
2015-08-01 15:05:00,503.1540855578,8.153837220899995
2015-08-01 16:05:00,504.5001873594,8.12195696741431
2015-08-01 17:05:00,504.4702299246,8.092636522715665
2015-08-01 18:05:00,502.5594872001,8.067828112144841
2015-08-01 19:05:00,505.0255949502,8.048100299683918
2015-08-01 20:05:00,505.2930872863,8.01235785770068
2015-08-01 21:05:00,504.4789847855,8.000457487125454
2015-08-01 22:05:00,500.9933129641,7.977057517993637
2015-08-01 23:05:00,498.895954012,7.950980405784944
2015-08-02 00:05:00,495.8434008918,7.944042164825341
2015-08-02 01:05:00,493.2596468338,7.932909689649625
2015-08-02 02:05:00,490.5754686741,7.918656469188206
2015-08-02 03:05:00,489.4517918341,7.898847770621141
2015-08-02 04:05:00,489.1881460514,7.86380719860509
2015-08-02 05:05:00,488.689016957,7.8241845813194155
2015-08-02 06:05:00,486.8969585646,7.782331341899564
2015-08-02 07:05:00,487.3127475209,7.741835171319808
2015-08-02 08:05:00,486.2965029021,7.6913605237416345
2015-08-02 09:05:00,484.319255522,7.639084451797422
2015-08-02 10:05:00,487.1043372479,7.603640665463122
2015-08-02 11:05:00,484.6606083506,7.581468937833768
2015-08-02 12:05:00,487.872101479,7.557300586848867
2015-08-02 13:05:00,487.0666866867,7.542682669636
2015-08-02 14:05:00,484.5876242851,7.527474171921965
2015-08-02 15:05:00,487.1970182074,7.511467016137683
2015-08-02 16:05:00,486.0633625061,7.493459944261883
2015-08-02 17:05:00,487.0567417548,7.476813349882747
2015-08-02 18:05:00,486.8538521606,7.482896752931883
2015-08-02 19:05:00,482.742213486,7.467025667245153
2015-08-02 20:05:00,481.6184028888,7.443714753816788
2015-08-02 21:05:00,487.572697637,7.437435446942292
2015-08-02 22:05:00,487.735470723,7.460499393228429
2015-08-02 23:05:00,487.2014168297,7.4859097484429835
2015-08-03 00:05:00,486.4562525471,7.5119168851628375
2015-08-03 01:05:00,486.8652954968,7.529999083675575
2015-08-03 02:05:00,486.1791156179,7.544903655117932
2015-08-03 03:05:00,486.3238397407,7.559239094737169
2015-08-03 04:05:00,485.7916104526,7.570503656779978
2015-08-03 05:05:00,486.7426392708,7.577684510317188
2015-08-03 06:05:00,484.2657287357,7.577769820909589
2015-08-03 07:05:00,481.9868802665,7.5780615303266305
2015-08-03 08:05:00,486.443019077,7.583169837336912
2015-08-03 09:05:00,491.4207526373,7.560322303227905
2015-08-03 11:05:00,495.9864194533,7.614888397711699
2015-08-03 12:05:00,499.634587108,7.665637317669792
2015-08-03 13:05:00,497.2114813704,7.759598375785733
2015-08-03 14:05:00,495.620453669,7.836304438891299
2015-08-03 15:05:00,493.9322678905,7.902313983920973
2015-08-03 16:05:00,491.8261547109,7.963398116423198
2015-08-03 17:05:00,487.4638608289,7.9912300546374
2015-08-03 18:05:00,487.5638985745,8.018809735152429
2015-08-03 19:05:00,485.644238024,8.020602835186388
2015-08-03 20:05:00,487.6013747451,8.038971725539847
2015-08-03 21:05:00,489.7444006636,8.085799129019165
2015-08-03 22:05:00,489.5970020633,8.121843638265418
2015-08-03 23:05:00,489.0824222576,8.16731632189546
2015-08-04 00:05:00,489.0713837151,8.223337800671153
2015-08-04 01:05:00,488.243833068,8.279208235186593
2015-08-04 02:05:00,487.1100986376,8.33547139817467
2015-08-04 03:05:00,487.3110728561,8.41807272018516
2015-08-04 04:05:00,485.0036473783,8.489517527723084
2015-08-04 05:05:00,485.4159047839,8.543839483288346
2015-08-04 06:05:00,487.0481339678,8.59917868784117
2015-08-04 07:05:00,488.6803685324,8.605659380937821
2015-08-04 08:05:00,487.8781272376,8.683262382258157
2015-08-04 09:05:00,491.9902344154,8.765403824491427
2015-08-04 10:05:00,493.0553723965,8.893335466876549
2015-08-04 11:05:00,494.9635332633,9.020097032449517
2015-08-04 12:05:00,492.7399046985,9.1446883023104
2015-08-04 13:05:00,493.6483705195,9.27334240368455
2015-08-04 14:05:00,492.7177200217,9.3985980720168
2015-08-04 15:05:00,493.6261567294,9.537450969324407
2015-08-04 16:05:00,492.0704130853,9.675543581290421
2015-08-04 17:05:00,493.1587889381,9.824279390948641
2015-08-04 18:05:00,496.1679739119,9.850191975236857
2015-08-04 19:05:00,493.8616807707,9.932252781901267
2015-08-04 20:05:00,495.6185771676,10.014588882457469
2015-08-04 21:05:00,499.2399997781,10.322058334845584
2015-08-04 22:05:00,500.9168520543,10.650599643422373
2015-08-04 23:05:00,502.2886276429,10.923149935682867
2015-08-05 00:05:00,504.2988489555,11.09715373357056
2015-08-05 01:05:00,503.3641884784,11.205672582986498
2015-08-05 02:05:00,500.6386496988,11.29613879016789
2015-08-05 03:05:00,500.7628257228,11.390482009192118
2015-08-05 04:05:00,499.6761146177,11.475836647069661
2015-08-05 05:05:00,498.8116868218,11.558672627352733
2015-08-05 06:05:00,497.2564520246,11.578586278512113
2015-08-05 07:05:00,496.3961617602,11.588647657576281
2015-08-05 08:05:00,497.1370706347,11.600557089747548
2015-08-05 09:05:00,490.6813183829,11.61647447094308
2015-08-05 10:05:00,502.818466641,11.641548113205683
2015-08-05 11:05:00,504.23249044,11.66379122457286
2015-08-05 12:05:00,506.2508624536,11.68744615412244
2015-08-05 13:05:00,507.247025004,11.697905338299178
2015-08-05 14:05:00,505.8684651173,11.692003271068415
2015-08-05 15:05:00,505.5710260688,11.68341751052206
2015-08-05 16:05:00,504.7122919411,11.673091981814219
2015-08-05 17:05:00,503.0195034473,11.672039564258425
2015-08-05 18:05:00,501.8698340353,11.641247959925073
2015-08-05 19:05:00,501.9982165236,11.601678717002642
2015-08-05 20:05:00,499.2840492236,11.553134828371263
2015-08-05 21:05:00,495.3669355579,11.483230422162919
2015-08-05 22:05:00,504.327049961,11.4304664329987
2015-08-05 23:05:00,505.038341327,11.35208035137346
2015-08-06 00:05:00,505.9326452959,11.29934131684919
2015-08-06 01:05:00,506.4641190258,11.240880554972975
2015-08-06 02:05:00,506.4317622098,11.161899510244236
2015-08-06 03:05:00,505.6384477989,11.1081863990425
2015-08-06 04:05:00,504.8003114855,11.04732913335587
2015-08-06 05:05:00,503.2630157286,10.997578672134892
2015-08-06 06:05:00,503.4699489044,10.942447690622805
2015-08-06 07:05:00,497.4407390111,10.846577963921085
2015-08-06 08:05:00,498.9333559089,10.73241968232641
2015-08-06 09:05:00,499.4204524173,10.680733641535042
2015-08-06 10:05:00,504.992571833,10.63065012161377
2015-08-06 11:05:00,505.6427026499,10.58019939872035
2015-08-06 12:05:00,505.2881270827,10.523784600683687
2015-08-06 13:05:00,504.2362072779,10.468482633627051
2015-08-06 14:05:00,503.182341691,10.405624713003473
2015-08-06 15:05:00,503.5704326663,10.341092545552819
2015-08-06 16:05:00,502.5386153213,10.269796997043413
2015-08-06 17:05:00,501.4103051882,10.21488692427539
2015-08-06 18:05:00,497.8918229658,10.130454620919696
2015-08-06 19:05:00,499.030707777,10.010368873850235
2015-08-06 20:05:00,500.9874474888,9.93969840525174
2015-08-06 21:05:00,496.8777248114,9.922987359952973
2015-08-06 22:05:00,508.1188275646,9.944715004392103
2015-08-07 00:05:00,509.2242281612,9.996963451281788
2015-08-07 01:05:00,512.7352481366,10.038795393850645
2015-08-07 02:05:00,511.3941174686,10.107690611362745
2015-08-07 03:05:00,510.5197460462,10.160056500595637
2015-08-07 04:05:00,510.1383775773,10.184156011644088
2015-08-07 05:05:00,506.2049169506,10.149773706479422
2015-08-07 06:05:00,506.1653153749,10.1066030466654
2015-08-07 07:05:00,502.9645672212,10.02780254867675
2015-08-07 08:05:00,505.4927510875,9.953394528597473
2015-08-07 09:05:00,509.6752765837,9.907173592082145
2015-08-07 10:05:00,510.0161795793,9.867195747432385
2015-08-07 11:05:00,511.982371403,9.818384182653677
2015-08-07 12:05:00,513.0066876207,9.770978048045318
2015-08-07 13:05:00,512.6012562926,9.71393872648299
2015-08-07 14:05:00,512.9056932029,9.63333688568452
2015-08-07 15:05:00,513.210383314,9.565007146870421
2015-08-07 16:05:00,513.6837054982,9.455525239852395
2015-08-07 17:05:00,512.0817127621,9.338741686998373
2015-08-07 18:05:00,512.3967021637,9.239989633100512
2015-08-07 19:05:00,507.2813181081,9.152576618768517
2015-08-07 20:05:00,515.2303950523,9.051064091699672
2015-08-07 21:05:00,515.103666573,8.989692246255828
2015-08-07 22:05:00,518.4339863204,8.939221506493071
2015-08-07 23:05:00,518.8455408551,8.910477326779123
2015-08-08 00:05:00,518.7087357394,8.84861407594955
2015-08-08 01:05:00,518.9783016351,8.802357416527158
2015-08-08 02:05:00,518.8152378125,8.736440040902812
2015-08-08 03:05:00,519.727249219,8.688052237478084
2015-08-08 04:05:00,520.060459786,8.61390151131334
2015-08-08 05:05:00,520.8442990338,8.554439252406869
2015-08-08 06:05:00,509.9144150928,8.524046120579264
2015-08-08 07:05:00,516.6034746231,8.469498729718815
2015-08-08 08:05:00,516.8829745629,8.434921258800117
2015-08-08 09:05:00,532.2410301778,8.435376817049358
2015-08-08 10:05:00,533.8239314469,8.431455893347966
2015-08-08 11:05:00,531.1705483564,8.437932393534505
2015-08-08 12:05:00,525.8886899077,8.450398991913488
2015-08-08 13:05:00,520.4977552404,8.463342656436959
2015-08-08 14:05:00,519.1060906351,8.449687813322335
2015-08-08 15:05:00,519.0373463202,8.439530987829803
2015-08-08 16:05:00,518.5531873688,8.425482493294751
2015-08-08 17:05:00,518.4142575447,8.402433390253993
2015-08-08 18:05:00,509.243959985,8.35887989889485
2015-08-08 19:05:00,508.0751660817,8.309935782497167
2015-08-08 20:05:00,508.6817770443,8.25886658828878
2015-08-08 21:05:00,509.1504066556,8.113718599875321
2015-08-08 22:05:00,510.161529954,8.128547109286982
2015-08-08 23:05:00,509.7585196732,8.140456584047993
2015-08-09 00:05:00,511.0770484215,8.177971722289621
2015-08-09 01:05:00,510.2476637095,8.21810220789122
2015-08-09 02:05:00,509.5740406614,8.277635530374297
2015-08-09 03:05:00,510.5702731406,8.298905878111398
2015-08-09 04:05:00,510.8199498116,8.313107730240114
2015-08-09 05:05:00,513.2721272483,8.315263414405008
2015-08-09 06:05:00,510.5014376401,8.290938977290928
2015-08-09 07:05:00,508.0545132847,8.261452761723445
2015-08-09 08:05:00,508.1613498957,8.20122937704137
2015-08-09 09:05:00,507.3587287711,8.098003331861642
2015-08-09 10:05:00,505.5286961768,8.09963765835022
2015-08-09 11:05:00,501.2680134692,8.10220939138151
2015-08-09 12:05:00,502.6520461174,8.079571852855903
2015-08-09 13:05:00,504.5576381421,8.064229564985778
2015-08-09 14:05:00,506.1848620506,8.042372420807293
2015-08-09 15:05:00,507.7390379601,8.005853560519533
2015-08-09 16:05:00,509.0757291392,7.964718298058939
2015-08-09 17:05:00,510.2132746256,7.906690152929267
2015-08-09 18:05:00,509.817720588,7.850919782267696
2015-08-09 19:05:00,510.5162774954,7.7219164009124315
2015-08-09 20:05:00,510.1357055584,7.60863920787635
2015-08-09 21:05:00,510.9282054967,7.498684474711807
2015-08-09 22:05:00,511.4376289499,7.471374836607325
2015-08-09 23:05:00,512.801907652,7.429143871787361
2015-08-10 00:05:00,513.4961966184,7.420609343388717
2015-08-10 01:05:00,513.4775083365,7.406212959273213
2015-08-10 02:05:00,513.8704468741,7.378947436822587
2015-08-10 03:05:00,513.8517530748,7.315938008809214
2015-08-10 04:05:00,514.2157484747,7.261436751148492
2015-08-10 05:05:00,515.7404789362,7.194524403605088
2015-08-10 06:05:00,516.0728286744,7.072735714599183
2015-08-10 07:05:00,515.8864082901,6.942279734567687
2015-08-10 08:05:00,515.6053013348,6.8396190063530815
2015-08-10 09:05:00,516.7727673008,6.669380085862019
2015-08-10 10:05:00,518.335666782,6.638738780710515
2015-08-10 11:05:00,519.3997687707,6.6272427764054065
2015-08-10 13:05:00,520.0065418445,6.6131233967827505
2015-08-10 14:05:00,523.9288248453,6.6137389614829285
2015-08-10 15:05:00,523.7500387912,6.627966945541035
2015-08-10 16:05:00,522.9494746197,6.617834619952211
2015-08-10 17:05:00,521.7411232507,6.573605421943314
2015-08-10 18:05:00,521.1144045175,6.539182942742545
2015-08-10 19:05:00,520.1601775715,6.454568350684753
2015-08-10 20:05:00,518.1489769421,6.393154611046472
2015-08-10 21:05:00,519.2681220372,6.371169047735734
2015-08-10 22:05:00,520.7201184392,6.3499629811124105
2015-08-10 23:05:00,520.8067339699,6.344870061181002
2015-08-11 00:05:00,521.4725949074,6.341560164367449
2015-08-11 01:05:00,521.9942661917,6.330207246511475
2015-08-11 02:05:00,521.4870620312,6.319489952025803
2015-08-11 03:05:00,523.1552960904,6.310993703831006
2015-08-11 04:05:00,522.8719329398,6.305776046431216
2015-08-11 05:05:00,522.1138921168,6.290924129922712
2015-08-11 06:05:00,522.1613521868,6.284300279562244
2015-08-11 07:05:00,521.4689332149,6.231679532436152
2015-08-11 08:05:00,521.7660207493,6.230131510019885
2015-08-11 09:05:00,520.6548878468,6.235514641667198
2015-08-11 10:05:00,520.9515176649,6.2507371145721455
2015-08-11 11:05:00,521.5380462466,6.275357139332497
2015-08-11 12:05:00,520.8212385736,6.30357504716654
2015-08-11 13:05:00,521.9471968396,6.343706746436972
2015-08-11 14:05:00,521.3092819421,6.3946953523275045
2015-08-11 15:05:00,522.6217303506,6.429681646790541
2015-08-11 16:05:00,522.3386456379,6.463434368599944
2015-08-11 17:05:00,522.9520570926,6.505817070661949
2015-08-11 18:05:00,522.7090346616,6.477225744524358
2015-08-11 19:05:00,523.402641825,6.502038367391213
2015-08-11 20:05:00,523.741148793,6.511047623396324
2015-08-11 21:05:00,523.9186235851,6.439767255918201
2015-08-11 22:05:00,521.9468609228,6.366324764244167
2015-08-11 23:05:00,522.2442220672,6.369348509253486
2015-08-12 00:05:00,521.5666654888,6.417117221585541
2015-08-12 01:05:00,522.5883982708,6.4966016534818225
2015-08-12 02:05:00,521.8852034279,6.577033449497197
2015-08-12 03:05:00,522.5121639827,6.659705012231784
2015-08-12 04:05:00,523.5366134596,6.754644980519626
2015-08-12 05:05:00,523.7692450436,6.846225950859882
2015-08-12 06:05:00,523.631006366,6.868676075698829
2015-08-12 07:05:00,524.6171967844,6.877087711402757
2015-08-12 08:05:00,523.7254367432,6.887498028636946
2015-08-12 09:05:00,524.038196127,6.903547873824038
2015-08-12 10:05:00,525.7296505436,6.92436154700418
2015-08-12 11:05:00,524.424071599,6.923279437664876
2015-08-12 12:05:00,526.1420322391,6.925767336595714
2015-08-12 13:05:00,526.0690000045,6.909837395622544
2015-08-12 14:05:00,528.9516283585,6.884980464875594
2015-08-12 15:05:00,525.4190836847,6.868967145645676
2015-08-12 16:05:00,525.4668733793,6.840962484097192
2015-08-12 17:05:00,525.8059328858,6.8537330633026405
2015-08-12 18:05:00,523.9474283428,6.831772618580839
2015-08-12 19:05:00,523.3229664213,6.803031743869578
2015-08-12 20:05:00,523.2648895494,6.756561248481696
2015-08-12 21:05:00,524.9382697065,6.6997254590328295
2015-08-12 22:05:00,525.8767259257,6.613823171822969
2015-08-12 23:05:00,525.5512886262,6.450677829980011
2015-08-13 00:05:00,520.3356849408,6.30191664625643
2015-08-13 01:05:00,521.4508081027,6.176124057257772
2015-08-13 02:05:00,520.1481092561,6.076430561556058
2015-08-13 03:05:00,515.1550760718,5.990021808656828
2015-08-13 04:05:00,512.934341437,5.919968749778822
2015-08-13 05:05:00,515.8450957533,5.859560063926824
2015-08-13 06:05:00,517.6545975574,5.789048292293208
2015-08-13 07:05:00,517.9648789443,5.722874312552659
2015-08-13 08:05:00,516.9576569591,5.6472626294567085
2015-08-13 09:05:00,515.1819675157,5.577877124978318
2015-08-13 10:05:00,508.6444133218,5.51348568939263
2015-08-13 11:05:00,513.7841431043,5.463354354888499
2015-08-13 12:05:00,506.3009827898,5.419217521407222
2015-08-13 13:05:00,505.8233072112,5.373974726037614
2015-08-13 14:05:00,506.0713051819,5.331580674631485
2015-08-13 15:05:00,513.6929682597,5.2909207537823475
2015-08-13 16:05:00,508.7247452919,5.251143540691978
2015-08-13 17:05:00,508.4490870955,5.22591027294283
2015-08-13 18:05:00,509.0443459679,5.203614460913905
2015-08-13 19:05:00,516.9976088927,5.179155731829969
2015-08-13 20:05:00,519.3064221909,5.149402035831838
2015-08-13 21:05:00,519.9947052999,5.127377044993659
2015-08-13 22:05:00,519.4243832331,5.11493887073505
2015-08-13 23:05:00,521.1252847372,5.107799956919418
2015-08-14 00:05:00,517.2567645572,5.093523986454577
2015-08-14 02:05:00,522.5540260899,5.104528891473688
2015-08-14 03:05:00,525.5359052096,5.105783693227579
2015-08-14 04:05:00,522.1693624042,5.107971329254261
2015-08-14 05:05:00,522.0266797604,5.11162861322436
2015-08-14 06:05:00,524.232882342,5.110027187731187
2015-08-14 07:05:00,522.4923327819,5.107408205426773
2015-08-14 08:05:00,521.1522674877,5.094733857927606
2015-08-14 09:05:00,521.5499773412,5.086442572541964
2015-08-14 10:05:00,521.3050833313,5.085048525415238
2015-08-14 11:05:00,522.3872185214,5.084340080132606
2015-08-14 12:05:00,521.7069163399,5.084369560712796
2015-08-14 13:05:00,519.6227912587,5.084468350933456
2015-08-14 14:05:00,519.2582769326,5.082894872849613
2015-08-14 15:05:00,515.8689209771,5.085997370898439
2015-08-14 16:05:00,520.5254449174,5.087768746429515
2015-08-14 17:05:00,519.8068874849,5.089437989320436
2015-08-14 18:05:00,522.1899232305,5.089990224762672
2015-08-14 19:05:00,520.8267555834,5.0930352486952115
2015-08-14 20:05:00,520.3968606243,5.098945514147594
2015-08-14 21:05:00,522.6782039594,5.105694394642151
2015-08-14 22:05:00,523.8041311795,5.129725142880766
2015-08-14 23:05:00,525.3943868803,5.165722070933665
2015-08-15 00:05:00,525.9415574684,5.216827069271261
2015-08-15 01:05:00,527.4986038301,5.2635284109297755
2015-08-15 02:05:00,528.7409115997,5.309769752670962
2015-08-15 03:05:00,527.1328334412,5.358609472762354
2015-08-15 04:05:00,527.0959228672,5.404970402857417
2015-08-15 05:05:00,528.3221147191,5.461423115854348
2015-08-15 06:05:00,522.2964081781,5.482541256626618
2015-08-15 07:05:00,526.2149998461,5.541957943075131
2015-08-15 08:05:00,523.4500302993,5.611961909180824
2015-08-15 09:05:00,524.2864778235,5.697700654220534
2015-08-15 10:05:00,527.3169908986,5.772880376896301
2015-08-15 11:05:00,531.4213232249,5.850088955274946
2015-08-15 12:05:00,531.0237951778,5.934283231009996
2015-08-15 13:05:00,531.8314103509,6.014697577659325
2015-08-15 14:05:00,531.9421859149,6.082572144263902
2015-08-15 15:05:00,532.2829194136,6.098120043733493
2015-08-15 16:05:00,533.4299593026,6.1096745747519865
2015-08-15 17:05:00,533.3675746551,6.1146710451285
2015-08-15 18:05:00,531.3182525781,6.1296194841335225
2015-08-15 19:05:00,531.2804681447,6.1344256987360355
2015-08-15 20:05:00,531.1780230478,6.147257371565037
2015-08-15 21:05:00,531.5587377464,6.1629411243386505
2015-08-15 22:05:00,531.415180707,6.20161425983509
2015-08-15 23:05:00,529.7080943238,6.25637946387987
2015-08-16 00:05:00,529.0581690522,6.277780219051183
2015-08-16 01:05:00,527.7012611615,6.299224055228589
2015-08-16 02:05:00,527.5188192307,6.373198214807596
2015-08-16 03:05:00,527.7749729553,6.434746270822634
2015-08-16 04:05:00,525.5202955699,6.544074742678248
2015-08-16 05:05:00,529.3570457525,6.604332288298861
2015-08-16 06:05:00,527.6405250315,6.656371145467293
2015-08-16 07:05:00,530.3132034512,6.769417272196704
2015-08-16 08:05:00,528.1695263065,6.886577638995793
2015-08-16 09:05:00,528.4260274085,6.979009510076157
2015-08-16 10:05:00,528.1776235647,7.040093563533606
2015-08-16 11:05:00,527.8227177582,7.073280512386184
2015-08-16 12:05:00,527.281643829,7.131113775356707
2015-08-16 13:05:00,526.6359360766,7.193405046668668
2015-08-16 14:05:00,527.5816999716,7.237263447901649
2015-08-16 15:05:00,526.537545286,7.204743296965945
2015-08-16 16:05:00,526.8098480866,7.145612408599963
2015-08-16 17:05:00,526.3738933401,7.1400464769158205
2015-08-16 18:05:00,525.6883262352,7.155563543466212
2015-08-16 19:05:00,525.0844116202,7.199684651476531
2015-08-16 20:05:00,524.1250143147,7.234906582777793
2015-08-16 21:05:00,521.782322704,7.296382033566669
2015-08-16 22:05:00,521.3516570834,7.285216237736292
2015-08-16 23:05:00,521.2991500867,7.314927968595447
2015-08-17 00:05:00,521.5520041078,7.217271952497617
2015-08-17 01:05:00,521.6615686793,7.114640450046954
2015-08-17 02:05:00,523.1406939282,6.994119784902515
2015-08-17 03:05:00,520.3276924149,7.017931658075069
2015-08-17 04:05:00,521.3445593072,6.971582266685181
2015-08-17 05:05:00,524.8174824638,6.869604908346302
2015-08-17 06:05:00,525.1938680393,6.783108360215794
2015-08-17 07:05:00,525.197896724,6.818516055750467
2015-08-17 08:05:00,524.1576262605,6.874281775343957
2015-08-17 09:05:00,523.184343217,6.886880501197173
2015-08-17 10:05:00,523.1235025734,6.960508450756169
2015-08-17 11:05:00,522.2088337655,7.077271598539652
2015-08-17 12:05:00,521.568321523,7.134698597168106
2015-08-17 13:05:00,521.4684318788,7.23544488039591
