time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,pmel_nh10_pco2_seawater,ooi_pmel_pco2_difference
2015-09-07 03:17:00,307.5269142199,328.9,-21.373085780099984
2015-09-07 06:17:00,315.3626737396,328.8,-13.437326260400027
2015-09-07 09:17:00,347.8636675165,362.7,-14.836332483499973
2015-09-07 12:17:00,350.0986512049,364.7,-14.601348795099966
2015-09-07 15:17:00,318.2361350988,331.4,-13.163864901199986
2015-09-07 18:17:00,323.5771582093,342.1,-18.5228417907
2015-09-07 21:17:00,349.0448159114,359.9,-10.85518408859997
2015-09-08 00:17:00,351.7005099104,361.6,-9.899490089600022
2015-09-08 03:17:00,346.475015078,380.5,-34.02498492199999
2015-09-08 06:17:00,344.9385605998,359.9,-14.961439400199993
2015-09-08 09:17:00,345.805154618,359.5,-13.694845381999983
2015-09-08 12:17:00,348.5713908764,359.3,-10.728609123599995
2015-09-08 15:17:00,350.7109719823,362.5,-11.78902801769999
2015-09-08 18:17:00,347.3291252022,360.0,-12.670874797800025
2015-09-08 21:17:00,344.8843963319,362.4,-17.51560366809997
2015-09-09 00:17:00,307.023974011,337.4,-30.37602598899997
2015-09-09 03:17:00,334.2571174987,351.6,-17.34288250130004
2015-09-09 06:17:00,342.0042869479,358.6,-16.595713052099995
2015-09-09 09:17:00,336.603626943,363.2,-26.596373056999994
2015-09-09 12:17:00,335.2791582954,,
2015-09-09 15:17:00,337.1234226851,,
2015-09-09 18:17:00,352.3161752611,380.2,-27.88382473889999
2015-09-09 21:17:00,359.1210420265,381.3,-22.17895797350002
2015-09-10 00:17:00,354.2967184801,371.3,-17.003281519899986
2015-09-10 03:17:00,343.4101591414,427.5,-84.08984085859998
2015-09-10 06:17:00,351.6179219097,430.2,-78.5820780903
2015-09-10 09:17:00,356.0853483017,477.6,-121.51465169830004
2015-09-10 12:17:00,360.7617299942,396.8,-36.03827000580003
2015-09-10 15:17:00,366.5775351591,407.8,-41.22246484089999
2015-09-10 18:17:00,400.694639773,428.8,-28.105360227000006
2015-09-10 21:17:00,429.0018813225,453.3,-24.298118677499986
2015-09-11 00:18:00,416.3890191079,433.8,-17.410980892099985
2015-09-11 03:18:00,409.8615942923,,
2015-09-11 06:18:00,409.0436542205,432.2,-23.156345779499986
2015-09-11 09:18:00,461.1737019218,480.7,-19.5262980782
2015-09-11 12:18:00,475.0416563862,492.3,-17.258343613800037
2015-09-11 15:18:00,434.5714285714,450.4,-15.828571428599957
2015-09-11 18:18:00,406.0416495326,414.2,-8.158350467399998
2015-09-11 21:18:00,370.5712092551,396.0,-25.428790744900027
2015-09-12 00:18:00,369.0848959618,390.5,-21.415104038200013
2015-09-12 03:18:00,408.7318721386,442.1,-33.36812786140001
2015-09-12 06:18:00,422.6562217288,433.5,-10.843778271199994
2015-09-12 09:18:00,372.0493221756,375.4,-3.350677824399952
2015-09-12 12:18:00,387.0091256134,398.9,-11.89087438659999
2015-09-12 15:18:00,411.2118218329,423.7,-12.488178167099989
2015-09-12 18:18:00,388.2027681827,400.3,-12.097231817299985
2015-09-12 21:18:00,378.1750760753,385.7,-7.524923924699976
2015-09-13 00:18:00,333.828398717,346.2,-12.371601282999961
2015-09-13 03:18:00,354.5619225814,342.7,11.861922581399995
2015-09-13 06:18:00,353.1011390739,363.8,-10.698860926099997
2015-09-13 09:18:00,402.2703381583,,
2015-09-13 12:18:00,373.4037064452,388.2,-14.796293554800002
2015-09-13 15:18:00,372.4726711352,380.8,-8.327328864799995
2015-09-13 18:18:00,332.1605052499,345.9,-13.739494750099993
2015-09-13 21:18:00,303.7498971955,316.5,-12.750102804499988
2015-09-14 00:18:00,273.3063574307,308.5,-35.19364256929998
2015-09-14 03:18:00,315.7062943773,333.6,-17.893705622699997
2015-09-14 06:18:00,357.9406201168,362.5,-4.559379883199995
2015-09-14 09:18:00,375.8391726293,381.7,-5.860827370700008
2015-09-14 12:18:00,370.5953888752,368.6,1.9953888751999784
2015-09-14 15:18:00,374.258608164,,
2015-09-14 18:18:00,350.7577994353,358.1,-7.342200564700022
2015-09-14 21:18:00,322.7702182197,333.8,-11.029781780300027
2015-09-15 00:18:00,309.8608403926,328.3,-18.43915960740003
2015-09-15 03:18:00,297.4293938646,307.5,-10.070606135399998
2015-09-15 06:18:00,287.3448782795,303.3,-15.955121720500017
2015-09-15 09:18:00,364.7182882364,370.1,-5.381711763600038
2015-09-15 12:18:00,347.1701311786,355.2,-8.029868821399987
2015-09-15 15:18:00,351.328717411,350.2,1.128717411000025
2015-09-15 18:18:00,302.0203175974,284.0,18.02031759739998
2015-09-15 21:18:00,283.7612056913,,
2015-09-16 00:18:00,280.2458090029,,
2015-09-16 03:18:00,296.7352612605,339.8,-43.0647387395
2015-09-16 06:18:00,323.8821997423,354.3,-30.417800257700037
2015-09-16 09:18:00,326.4288455739,398.6,-72.17115442610003
2015-09-16 12:18:00,360.9894282699,369.4,-8.410571730100003
2015-09-16 15:18:00,335.6898833512,387.1,-51.4101166488
2015-09-16 18:18:00,324.4102996409,335.6,-11.189700359100016
2015-09-16 21:18:00,328.7464840859,339.0,-10.253515914099978
2015-09-17 00:18:00,338.2676686679,,
2015-09-17 03:18:00,337.1435082381,,
2015-09-17 06:18:00,340.9266935329,,
2015-09-17 09:18:00,309.7844874853,318.3,-8.515512514699992
2015-09-17 12:18:00,334.1813574307,341.9,-7.718642569299959
2015-09-17 15:18:00,311.005595992,326.6,-15.594404008000026
2015-09-17 18:18:00,329.6937316665,,
2015-09-17 21:18:00,298.1253700962,334.1,-35.97462990380001
2015-09-18 00:18:00,351.5764248705,366.7,-15.123575129500011
2015-09-18 03:18:00,344.2820647257,347.3,-3.0179352742999868
2015-09-18 06:18:00,303.666126943,317.6,-13.933873057000028
2015-09-18 09:18:00,302.3763338885,311.0,-8.623666111499972
2015-09-18 12:18:00,329.0620616122,313.7,15.362061612200023
2015-09-18 15:18:00,346.9507023016,351.5,-4.549297698399982
2015-09-18 18:18:00,343.0882371083,354.5,-11.411762891699993
2015-09-18 21:18:00,339.6877261699,350.2,-10.512273830100014
2015-09-19 00:18:00,348.770096225,354.1,-5.329903775000048
2015-09-19 03:18:00,349.5212034296,352.4,-2.8787965703999703
2015-09-19 06:18:00,341.1281149766,332.5,8.628114976599988
2015-09-19 09:18:00,346.6512357102,354.7,-8.048764289799976
2015-09-19 12:18:00,341.1071017353,344.4,-3.2928982647
2015-09-19 15:18:00,344.690167777,342.1,2.5901677769999765
2015-09-19 18:18:00,347.5132000987,355.2,-7.686799901299992
2015-09-19 21:18:00,350.4068591167,367.0,-16.59314088330001
2015-09-20 00:19:00,355.2142068975,358.3,-3.08579310250002
2015-09-20 03:19:00,345.1657928284,346.7,-1.5342071715999737
2015-09-20 06:19:00,352.2782335444,355.1,-2.8217664556000273
2015-09-20 09:19:00,351.1893384873,352.8,-1.6106615127000055
2015-09-20 12:19:00,347.4872865093,347.7,-0.2127134906999686
2015-09-20 15:19:00,345.6504441155,347.4,-1.749555884499955
2015-09-20 18:19:00,350.261603202,354.6,-4.338396798000019
2015-09-20 21:19:00,369.5327158209,368.8,0.7327158209000117
2015-09-21 00:19:00,377.5086492859,378.2,-0.6913507140999968
2015-09-21 03:19:00,375.0875620254,376.0,-0.9124379745999818
2015-09-21 06:19:00,369.7328453546,367.1,2.632845354599965
2015-09-21 09:19:00,351.0677481701,,
2015-09-21 12:19:00,353.500599693,,
2015-09-21 15:19:00,347.0678372673,358.3,-11.232162732700033
2015-09-21 18:19:00,336.0004797544,343.0,-6.999520245600024
2015-09-21 21:19:00,319.3854380843,329.1,-9.714561915700017
2015-09-22 00:19:00,319.8288579105,,
2015-09-22 03:19:00,329.7711948625,,
2015-09-22 06:19:00,281.0097013186,276.9,4.109701318600003
2015-10-08 00:00:00,419.0268079886,367.9,51.126807988600035
2015-10-08 03:00:00,425.5936343449,397.4,28.193634344900033
2015-10-08 06:00:00,436.7049442114,410.4,26.304944211400027
2015-10-08 09:00:00,408.4495229871,390.3,18.1495229871
2015-10-08 12:00:00,411.5696671875,384.4,27.16966718750001
2015-10-08 15:00:00,467.9734627299,383.1,84.87346272989998
2015-10-08 18:00:00,389.5471050251,388.4,1.1471050251000179
2015-10-08 21:00:00,397.4378992242,386.2,11.23789922420002
2015-10-09 00:00:00,407.9090454259,382.5,25.40904542589999
2015-10-09 03:00:00,403.7110233846,384.6,19.111023384600003
2015-10-09 06:00:00,367.4417715273,349.4,18.0417715273
2015-10-09 09:00:00,391.8589556433,388.4,3.458955643300044
2015-10-09 12:00:00,423.147421663,423.1,0.047421662999965974
2015-10-09 15:00:00,440.7322799298,,
2015-10-09 18:00:00,372.2704580969,,
2015-10-09 21:00:00,356.0800525845,,
2015-10-10 00:00:00,359.880314993,,
2015-10-10 03:00:00,361.3480549387,,
2015-10-10 06:00:00,352.8873125531,,
2015-10-10 09:00:00,349.2750547434,,
2015-10-10 12:00:00,358.9891712586,,
2015-10-10 15:00:00,347.2327836719,,
2015-10-10 18:00:00,351.4435637525,,
2015-10-10 21:00:00,345.9767032137,382.6,-36.623296786300045
2015-10-11 00:00:00,351.7493900266,386.1,-34.350609973400026
2015-10-11 03:00:00,347.9735244126,388.5,-40.5264755874
2015-10-11 06:00:00,346.7160470982,390.4,-43.683952901799955
2015-10-11 09:00:00,344.3058536886,331.8,12.505853688599984
2015-10-11 12:00:00,351.3112646325,333.4,17.911264632500036
2015-10-11 15:00:00,351.6701174713,334.3,17.370117471299977
2015-10-11 18:00:00,353.4277352852,332.9,20.527735285200038
2015-10-11 21:00:00,349.5677160437,342.0,7.567716043699988
2015-10-12 00:00:00,359.4665851084,339.1,20.36658510839999
2015-10-12 03:00:00,356.2165542671,336.5,19.71655426709998
2015-10-12 06:00:00,354.1432820682,337.3,16.843282068199983
2015-10-12 09:00:00,350.4283902356,336.6,13.828390235599954
2015-10-12 12:00:00,354.313464649,338.0,16.313464649000025
2015-10-12 15:00:00,354.3535721139,335.6,18.753572113899963
2015-10-12 18:00:00,353.1168921512,338.8,14.316892151199966
2015-10-12 21:00:00,350.2665386751,343.2,7.0665386750999915
2015-10-13 00:00:00,356.6217719385,344.6,12.021771938499967
2015-10-13 03:00:00,349.1717863311,338.0,11.171786331100009
2015-10-13 06:00:00,355.9810105389,340.1,15.8810105389
2015-10-13 09:00:00,348.6832091969,340.2,8.48320919690002
2015-10-13 12:00:00,355.4062026365,340.5,14.906202636499984
2015-10-13 15:00:00,353.4246105178,338.2,15.224610517799988
2015-10-13 18:00:00,354.7337598252,341.0,13.733759825200025
2015-10-13 21:00:00,349.6225866642,343.2,6.4225866642000256
2015-10-14 00:00:00,349.3401492721,337.3,12.040149272099995
2015-10-14 03:00:00,350.7343737149,339.6,11.134373714899994
2015-10-14 06:00:00,355.52053006,344.5,11.020530059999999
2015-10-14 09:00:00,351.4032352578,344.6,6.803235257799997
2015-10-14 12:00:00,355.6108643803,343.4,12.210864380299995
2015-10-14 15:00:00,358.9488753187,345.7,13.248875318700016
2015-10-14 18:00:00,357.5531447899,347.2,10.3531447899
2015-10-14 21:00:00,348.9081390328,343.0,5.9081390328000225
2015-10-15 00:00:00,344.5786639526,334.1,10.478663952599959
2015-10-15 03:00:00,342.9402356279,336.1,6.840235627899972
2015-10-15 06:00:00,345.451597582,334.1,11.351597581999954
2015-10-15 09:00:00,341.5000385517,337.0,4.500038551700015
2015-10-15 12:00:00,348.9893165556,340.9,8.089316555600021
2015-10-15 15:00:00,351.921305206,343.7,8.221305206000011
2015-10-15 18:00:00,350.5628238342,342.5,8.062823834200003
2015-10-15 21:00:00,341.7402695534,337.7,4.040269553400037
2015-10-16 00:00:00,343.6792036763,337.1,6.579203676299983
2015-10-16 03:00:00,345.9414399827,337.7,8.241439982700001
2015-10-16 06:00:00,342.5631322477,331.2,11.363132247700037
2015-10-16 09:00:00,337.8473931347,333.6,4.247393134699962
2015-10-16 12:00:00,347.2143088453,339.9,7.314308845300047
2015-10-16 15:00:00,343.7384961757,339.7,4.038496175700004
2015-10-16 18:00:00,340.6519759026,330.9,9.751975902600009
2015-10-16 21:00:00,328.0367834526,325.9,2.136783452600014
2015-10-17 00:00:00,337.3634242125,334.6,2.763424212499956
2015-10-17 03:00:00,336.7202278148,329.0,7.720227814800012
2015-10-17 06:00:00,325.9990439181,321.2,4.79904391810004
2015-10-17 09:00:00,320.1693151678,317.5,2.6693151677999936
2015-10-17 12:00:00,339.3928879842,334.2,5.192887984200013
2015-10-17 15:00:00,336.0,329.4,6.600000000000023
2015-10-17 18:00:00,326.4929219097,321.0,5.492921909699987
2015-10-17 21:00:00,326.7533617074,329.3,-2.5466382925999937
2015-10-18 00:00:00,333.4816493955,324.2,9.28164939550004
2015-10-18 03:00:00,326.1124784111,320.4,5.712478411100051
2015-10-18 06:00:00,329.421647545,323.5,5.921647544999985
2015-10-18 09:00:00,328.874521959,328.9,-0.025478040999985296
2015-10-18 12:00:00,335.5581976314,331.2,4.358197631400003
2015-10-18 15:00:00,339.6311991118,336.2,3.4311991118000265
2015-10-18 18:00:00,339.6956575376,333.9,5.79565753760005
2015-10-18 21:00:00,324.7361560881,325.5,-0.7638439118999827
2015-10-19 00:00:00,319.8021835677,318.4,1.4021835677000354
2015-10-19 03:00:00,330.9202134222,329.3,1.6202134221999813
2015-10-19 05:59:00,334.029251309,333.3,0.7292513090000057
2015-10-19 09:00:00,323.3726175056,324.4,-1.0273824944000012
2015-10-19 11:59:00,323.3501590043,319.8,3.550159004299985
2015-10-19 14:59:00,322.5438940977,321.1,1.4438940976999675
2015-10-19 17:59:00,322.7189770266,319.8,2.9189770265999755
2015-10-19 21:00:00,316.4353025537,323.5,-7.064697446299988
2015-10-19 23:59:00,318.8267469913,319.9,-1.0732530086999645
2015-10-20 02:59:00,318.0277229487,317.7,0.32772294869999996
2015-10-20 05:59:00,319.9639635935,320.2,-0.23603640649997715
2015-10-20 09:00:00,315.6534357266,319.2,-3.5465642734000085
2015-10-20 11:59:00,320.5742899635,,
2015-10-20 14:59:00,322.0796734929,320.3,1.779673492899974
2015-10-20 17:59:00,321.4392356828,322.0,-0.5607643171999825
2015-10-20 21:00:00,320.6259423746,325.2,-4.574057625399973
2015-10-20 23:59:00,320.0981851578,319.1,0.9981851577999805
2015-10-21 02:59:00,320.415275379,320.0,0.41527537899997924
2015-10-21 05:59:00,321.2708556076,321.3,-0.02914439239998501
2015-10-21 09:00:00,315.9979644708,319.1,-3.102035529200009
2015-10-21 11:59:00,320.7838226828,321.5,-0.7161773171999926
2015-10-21 14:59:00,321.7934725992,322.0,-0.20652740079998466
2015-10-21 17:59:00,322.8259999452,324.5,-1.6740000547999898
2015-10-21 21:00:00,321.3853279978,326.6,-5.214672002200018
2015-10-21 23:59:00,321.6393138142,323.5,-1.8606861857999775
2015-10-22 02:59:00,324.2450516764,324.4,-0.15494832359996735
2015-10-22 05:59:00,321.4333107163,322.4,-0.9666892836999637
2015-10-22 09:00:00,320.4667722983,326.4,-5.933227701699991
2015-10-22 11:59:00,329.4970323766,330.9,-1.4029676234000021
2015-10-22 14:59:00,329.6136949311,331.0,-1.3863050689000147
2015-10-22 17:59:00,328.4806213504,330.6,-2.119378649600037
2015-10-22 21:00:00,323.3833271651,328.8,-5.416672834899998
2015-10-22 23:59:00,326.058859007,327.3,-1.2411409929999877
2015-10-23 02:59:00,325.1602139704,327.3,-2.1397860296000317
2015-10-23 05:59:00,327.5508642432,329.7,-2.1491357567999785
2015-10-23 09:00:00,320.4402988527,326.4,-5.959701147299995
2015-10-23 11:59:00,324.5643521945,327.5,-2.9356478055000252
2015-10-23 14:59:00,327.2081585657,328.9,-1.6918414342999881
2015-10-23 17:59:00,325.9485840393,328.0,-2.0514159607000124
2015-10-23 21:00:00,321.375250586,327.7,-6.324749413999996
2015-10-23 23:59:00,327.5543013406,329.5,-1.9456986594000227
2015-10-24 02:59:00,324.6128382268,326.8,-2.187161773199989
2015-10-24 05:59:00,323.8700722373,326.6,-2.729927762700015
2015-10-24 09:00:00,321.5867798544,328.3,-6.713220145600019
2015-10-24 11:59:00,324.616354141,327.8,-3.1836458590000234
2015-10-24 14:59:00,326.1523357184,328.0,-1.8476642815999753
2015-10-24 17:59:00,327.0793787866,329.8,-2.7206212134000225
2015-10-24 21:00:00,323.1890486765,329.2,-6.010951323499967
2015-10-24 23:59:00,326.7127607808,330.5,-3.7872392191999893
2015-10-25 02:59:00,325.7627751734,335.7,-9.937224826600016
2015-10-25 05:59:00,327.1859219508,,
2015-10-25 09:00:00,322.4609372246,,
2015-10-25 11:59:00,326.8521499849,,
2015-10-25 14:59:00,331.7156358801,,
2015-10-25 17:59:00,332.9270053732,,
2015-10-25 21:00:00,335.3458292212,,
2015-10-25 23:59:00,341.8115079365,,
2015-10-26 02:59:00,346.9999657318,,
2015-10-26 05:59:00,349.328117718,,
2015-10-26 09:00:00,345.3767702936,,
2015-10-26 11:59:00,349.6292766675,,
2015-10-26 14:59:00,351.8176624997,,
2015-10-26 17:59:00,354.7957548592,,
2015-10-26 21:00:00,349.1782707254,,
2015-10-26 23:59:00,348.3207157935,,
2015-10-27 02:59:00,346.3056515064,,
2015-10-27 05:59:00,349.4761150862,,
2015-10-27 09:00:00,347.9901770294,,
2015-10-27 11:59:00,352.0642528168,,
2015-10-27 14:59:00,353.0021691751,,
2015-10-27 17:59:00,351.6208021493,,
2015-10-27 21:00:00,341.0412657291,,
2015-10-27 23:59:00,342.3266407599,,
2015-10-28 02:59:00,343.9285165995,,
2015-10-28 05:59:00,346.3089172629,,
2015-10-28 09:00:00,341.2718048359,,
2015-10-28 11:59:00,344.4482961866,,
2015-10-28 14:59:00,344.8480857801,,
2015-10-28 17:59:00,343.5107773391,,
2015-10-28 21:00:00,331.5808249034,,
2015-10-28 23:59:00,329.076901198,,
2015-10-29 02:59:00,328.26566398,,
2015-10-29 05:59:00,326.8149758752,,
2015-10-29 09:00:00,323.5461078214,,
2015-10-29 11:59:00,327.9056288894,,
2015-10-29 14:59:00,329.5048797873,,
2015-10-29 17:59:00,325.6651383063,,
2015-10-29 21:00:00,316.0118430792,,
2015-10-29 23:59:00,321.9172492255,,
2015-10-30 02:59:00,324.4466787291,,
2015-10-30 05:59:00,359.4751041752,,
2015-10-30 08:59:00,356.7981604847,,
2015-10-30 11:59:00,358.5070284015,,
2015-10-30 14:59:00,360.9623358555,,
2015-10-30 17:59:00,363.9519457466,,
2015-10-30 20:59:00,362.6340403713,,
2015-10-30 23:59:00,364.0012747759,,
2015-10-31 02:59:00,370.7158037942,,
2015-10-31 05:59:00,370.1361440086,,
2015-10-31 08:59:00,369.2127089502,,
2015-10-31 11:59:00,377.1098568961,,
2015-10-31 14:59:00,374.9805425337,,
2015-10-31 17:59:00,378.7537352304,,
2015-10-31 20:59:00,370.9762675796,,
2015-10-31 23:59:00,374.6530450695,,
2015-11-01 02:59:00,376.6294959838,,
2015-11-01 05:59:00,378.8398545659,,
2015-11-01 08:59:00,369.7769039395,,
2015-11-01 11:59:00,379.1309181128,,
2015-11-01 14:59:00,381.2043273844,,
2015-11-01 17:59:00,382.6199077501,,
2015-11-01 20:59:00,376.809177701,,
2015-11-01 23:59:00,375.8417016202,,
2015-11-02 02:59:00,375.244890616,,
2015-11-02 05:59:00,376.6070674672,,
2015-11-02 08:59:00,376.8682495991,,
2015-11-02 11:59:00,381.1047817803,,
2015-11-02 14:59:00,380.7791690654,,
2015-11-02 17:59:00,382.1173719056,,
2015-11-02 20:59:00,377.6830357143,,
2015-11-02 23:59:00,378.0866916139,,
2015-11-03 02:59:00,377.9178420649,,
2015-11-03 05:59:00,380.4405481536,,
2015-11-03 08:59:00,377.0075137244,,
2015-11-03 11:59:00,377.3379972311,,
2015-11-03 14:59:00,378.6678557721,,
2015-11-03 17:59:00,378.7541327412,,
2015-11-03 20:59:00,373.1054397291,,
2015-11-03 23:59:00,375.7481460921,,
2015-11-04 02:59:00,377.12743304,,
2015-11-04 05:59:00,377.7562402336,,
2015-11-04 08:59:00,372.7944655194,,
2015-11-04 11:59:00,378.073327028,,
2015-11-04 14:59:00,378.0967287606,,
2015-11-04 17:59:00,378.2056741234,,
2015-11-04 20:59:00,373.6270509499,,
2015-11-04 23:59:00,376.5473380486,,
2015-11-05 02:59:00,380.660333909,,
2015-11-05 05:59:00,377.4683601996,,
2015-11-05 08:59:00,374.6506214532,,
2015-11-05 11:59:00,379.2788126765,,
2015-11-05 14:59:00,379.0671347699,,
2015-11-05 17:59:00,378.1510301012,,
2015-11-05 20:59:00,374.3850774118,,
2015-11-05 23:59:00,375.2453498095,,
2015-11-06 02:59:00,375.555846835,,
2015-11-06 05:59:00,376.8799860186,,
2015-11-06 08:59:00,373.0094335986,,
2015-11-06 11:59:00,376.7213072621,,
2015-11-06 14:59:00,378.1482509527,,
2015-11-06 17:59:00,377.4509896647,,
2015-11-06 20:59:00,373.0516785406,,
2015-11-06 23:59:00,372.4860905502,,
2015-11-07 02:59:00,373.2919990679,,
2015-11-07 05:59:00,375.1053506319,,
2015-11-07 08:59:00,375.1843734579,,
2015-11-07 11:59:00,385.0792657017,,
2015-11-07 14:59:00,382.1334745182,,
2015-11-07 17:59:00,381.302570798,,
2015-11-07 20:59:00,377.3981155934,,
2015-11-07 23:59:00,379.935150917,,
2015-11-08 02:59:00,373.6262610686,,
2015-11-08 05:59:00,374.5769046248,,
2015-11-08 08:59:00,369.986587867,,
2015-11-08 11:59:00,379.5966636511,,
2015-11-08 14:59:00,375.9602249363,,
2015-11-08 17:59:00,375.838449571,,
2015-11-08 20:59:00,372.5673922095,,
2015-11-08 23:59:00,375.0908517696,,
2015-11-09 02:59:00,375.6158846671,,
2015-11-09 05:59:00,374.0904988075,,
2015-11-09 08:59:00,369.9981610844,,
2015-11-09 11:59:00,365.1934061189,,
2015-11-09 14:59:00,371.7725758697,,
2015-11-09 17:59:00,369.4203813362,,
2015-11-09 20:59:00,364.1063444088,,
2015-11-09 23:59:00,365.775958138,,
2015-11-10 02:59:00,364.6052341201,,
2015-11-10 05:59:00,366.1973983606,,
2015-11-10 08:59:00,361.710303753,,
2015-11-10 11:59:00,364.9087884146,,
2015-11-10 14:59:00,366.5075766922,,
2015-11-10 17:59:00,379.575852592,,
2015-11-10 20:59:00,372.8526824266,,
2015-11-10 23:59:00,369.2696767826,,
2015-11-11 02:59:00,368.9686823204,,
2015-11-11 05:59:00,377.2781650081,,
2015-11-11 08:59:00,373.0114866902,,
2015-11-11 11:59:00,378.6885640266,,
2015-11-11 14:59:00,380.0488595553,,
2015-11-11 17:59:00,379.0254269814,,
2015-11-11 20:59:00,374.7406208021,,
2015-11-11 23:59:00,373.4025721688,,
2015-11-12 02:59:00,371.9163993749,,
2015-11-12 05:59:00,371.4670340214,,
2015-11-12 08:59:00,367.8099624421,,
2015-11-12 11:59:00,370.0916810593,,
2015-11-12 14:59:00,372.3205547331,,
2015-11-12 17:59:00,371.939886778,,
2015-11-12 20:59:00,369.1785337336,,
2015-11-12 23:59:00,378.1123173507,,
2015-11-13 02:59:00,388.7548695068,,
2015-11-13 05:59:00,386.8483599254,,
2015-11-13 08:59:00,376.0165116889,,
2015-11-13 11:59:00,384.0440517312,,
2015-11-13 14:59:00,384.0685466184,,
2015-11-13 17:59:00,384.6471063958,,
2015-11-13 20:59:00,382.6744558215,,
2015-11-13 23:59:00,384.694471859,,
2015-11-14 02:59:00,389.0791252022,,
2015-11-14 05:59:00,393.6552279519,,
2015-11-14 08:59:00,385.6014303534,,
2015-11-14 11:59:00,382.2548024391,,
2015-11-14 14:59:00,382.301980896,,
2015-11-14 17:59:00,379.8071049663,,
2015-11-14 20:59:00,370.2475943745,,
2015-11-14 23:59:00,374.5664587078,,
2015-11-15 02:59:00,375.2695049522,,
2015-11-15 05:59:00,376.8309629551,,
2015-11-15 08:59:00,374.8495490309,,
2015-11-15 11:59:00,382.2367176577,,
2015-11-15 14:59:00,382.6405903035,,
2015-11-15 17:59:00,382.6953388437,,
2015-11-15 20:59:00,377.8408414892,,
2015-11-15 23:59:00,381.013960852,,
2015-11-16 02:59:00,381.9537256353,,
2015-11-16 05:59:00,382.2536516161,,
2015-11-16 08:59:00,378.5245531431,,
2015-11-16 11:59:00,381.946533432,,
2015-11-16 14:59:00,385.2482112016,,
2015-11-16 17:59:00,384.6230569948,,
2015-11-16 20:59:00,380.5933636264,,
2015-11-16 23:59:00,392.6429034049,,
2015-11-17 02:59:00,396.3121915865,,
2015-11-17 05:59:00,396.2780193684,,
2015-11-17 08:59:00,395.119799377,,
2015-11-17 11:59:00,401.7359209228,,
2015-11-17 14:59:00,404.9173683074,,
2015-11-17 17:59:00,402.5927168147,,
2015-11-17 20:59:00,405.1021388478,,
2015-11-17 23:59:00,405.8174808784,,
2015-11-18 02:59:00,407.365829838,,
2015-11-18 05:59:00,409.5722715684,,
2015-11-18 08:59:00,404.7580256052,,
2015-11-18 11:59:00,411.4269368369,,
2015-11-18 14:59:00,415.4043609672,,
2015-11-18 17:59:00,417.6805298544,,
2015-11-18 20:59:00,406.2068323875,,
2015-11-18 23:59:00,399.0062607945,,
2015-11-19 02:59:00,394.7856834444,,
2015-11-19 05:59:00,395.3902047866,,
2015-11-19 08:59:00,398.2256490391,,
2015-11-19 11:59:00,429.5158370343,,
2015-11-19 14:59:00,441.9748026153,,
2015-11-19 17:59:00,420.020848754,,
2015-11-19 20:59:00,414.6066665296,,
2015-11-19 23:59:00,410.8585924007,,
2015-11-20 02:59:00,404.3845608191,,
2015-11-20 05:59:00,398.9008758944,,
2015-11-20 08:59:00,391.2076201271,,
2015-11-20 11:58:00,397.1990843545,,
2015-11-20 14:58:00,405.028110179,,
2015-11-20 17:58:00,407.6715190394,,
2015-11-20 20:59:00,399.0960536777,,
2015-11-20 23:58:00,406.8472427831,,
2015-11-21 02:58:00,406.3808667105,,
2015-11-21 05:58:00,403.2636284508,,
2015-11-21 08:59:00,399.2420506415,,
2015-11-21 11:58:00,406.1576198701,,
2015-11-21 14:58:00,407.7748307152,,
2015-11-21 17:58:00,402.0839124654,,
2015-11-21 20:59:00,394.461520273,,
2015-11-21 23:58:00,393.2279758478,,
2015-11-22 02:58:00,394.8799277627,,
2015-11-22 05:58:00,394.0839021849,,
2015-11-22 08:59:00,391.2868656962,,
2015-11-22 11:58:00,397.3816960002,,
2015-11-22 14:58:00,392.4331393755,,
2015-11-22 17:58:00,388.9040285659,,
2015-11-22 20:59:00,383.1294480083,,
2015-11-22 23:58:00,385.7936336596,,
2015-11-23 02:58:00,386.0234017326,,
2015-11-23 05:58:00,386.3844580146,,
2015-11-23 08:59:00,384.6239753817,,
2015-11-23 11:58:00,389.3920586945,,
2015-11-23 14:58:00,388.9984168106,,
2015-11-23 17:58:00,392.009937769,,
2015-11-23 20:59:00,388.2035413583,,
2015-11-23 23:58:00,389.6063272747,,
2015-11-24 02:58:00,392.7495442334,,
2015-11-24 05:58:00,396.0424891027,,
2015-11-24 08:59:00,392.6992419881,,
2015-11-24 11:58:00,397.284230474,,
2015-11-24 14:58:00,398.052440579,,
2015-11-24 17:58:00,396.908462867,,
2015-11-24 20:59:00,392.2727377868,,
2015-11-24 23:58:00,396.2775139129,,
2015-11-25 02:58:00,391.9000500315,,
2015-11-25 05:58:00,393.9465930586,,
2015-11-25 08:59:00,394.254105755,,
2015-11-25 11:58:00,396.8320585574,,
2015-11-25 14:58:00,397.628536475,,
2015-11-25 17:58:00,397.0369993421,,
2015-11-25 20:59:00,393.0389922809,,
2015-11-25 23:58:00,394.4576788113,,
2015-11-26 02:58:00,395.6600323492,,
2015-11-26 05:58:00,393.2114003345,,
2015-11-26 08:59:00,378.4795470433,,
2015-11-26 11:58:00,389.1345985141,,
2015-11-26 14:58:00,394.8111652548,,
2015-11-26 17:58:00,392.7588480412,,
