time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,surface_partial_pressure_of_carbon_dioxide_in_air
2016-01-18 13:53:00,390.3825921128,395.046685506
2016-01-18 14:52:00,390.7418887244,395.0069864494
2016-01-18 14:53:00,390.5040217123,395.0066616497
2016-01-18 15:52:00,391.3996268196,395.2336524122
2016-01-18 15:53:00,391.5819146311,395.2340092036
2016-01-18 16:52:00,391.8578984703,399.4098815672
2016-01-18 16:53:00,391.7603935357,399.4186531184
2016-01-18 17:52:00,390.8863110659,398.3716138631
2016-01-18 17:53:00,390.9070750062,398.3697541568
2016-01-18 18:52:00,390.2894923513,399.3504553152
2016-01-18 18:53:00,390.2959351098,399.352455404
2016-01-18 19:53:00,382.5191901746,399.2722728081
2016-01-18 20:52:00,391.3238881693,397.7098176846
2016-01-18 20:53:00,391.3006476684,397.7075346668
2016-01-18 21:52:00,391.5864791512,395.757828797
2016-01-18 21:53:00,391.5243029854,395.7541125379
2016-01-18 22:52:00,391.3249444856,396.1914973053
2016-01-18 22:53:00,391.3446829509,396.1925913613
2016-01-18 23:52:00,392.3197631384,395.2623963172
2016-01-18 23:53:00,392.3242042931,395.2605070823
2016-01-19 00:52:00,393.1405378732,395.0307230778
2016-01-19 00:53:00,393.226367814,395.0309927876
2016-01-19 01:52:00,395.0703182828,394.3707464146
2016-01-19 01:53:00,395.156180607,394.3701962141
2016-01-19 02:52:00,396.1393597335,394.3295658608
2016-01-19 02:53:00,396.1861892425,394.3297969751
2016-01-19 03:52:00,394.1514927214,394.3399807931
2016-01-19 03:53:00,394.1598815692,394.3399230732
2016-01-19 04:52:00,391.9092030595,394.4381037812
2016-01-19 04:53:00,391.8677522823,394.4377375943
2016-01-19 05:52:00,391.9396002961,394.6948537807
2016-01-19 05:53:00,392.1558876141,394.695222707
2016-01-19 06:52:00,391.8499876635,394.4954174532
2016-01-19 06:53:00,391.8751542068,394.4948370635
2016-01-19 07:53:00,383.3673993201,395.2463022581
2016-01-19 08:52:00,392.5150197385,396.2684825076
2016-01-19 08:53:00,392.4635994942,396.2704804127
2016-01-19 09:52:00,392.7851838145,395.6907759506
2016-01-19 09:53:00,392.8671894276,395.6894762279
2016-01-19 10:52:00,392.5105477424,396.2995392018
2016-01-19 10:53:00,392.4448556625,396.3008388771
2016-01-19 11:52:00,392.0541327412,396.6131380414
2016-01-19 11:53:00,392.0076949173,396.6136330806
2016-01-19 12:52:00,391.59575623,397.2929295093
2016-01-19 12:53:00,391.5730169011,397.2944425569
2016-01-19 13:52:00,392.071716424,399.5203280314
2016-01-19 13:53:00,392.0651369356,399.5245130868
2016-01-19 14:52:00,395.6299654577,404.2674287121
2016-01-19 14:53:00,395.5839501604,404.2768005356
2016-01-19 15:52:00,396.3108088659,402.0079578139
2016-01-19 15:53:00,396.3797598487,402.0043055892
2016-01-19 16:52:00,395.7132011267,399.1887144907
2016-01-19 16:53:00,395.8213360474,399.1829820515
2016-01-19 17:52:00,396.3089326836,401.959917171
2016-01-19 17:53:00,396.317131343,401.9643650353
2016-01-19 18:52:00,394.6089984785,399.590178024
2016-01-19 18:53:00,394.6253803767,399.5853323128
2016-01-19 19:53:00,386.6153569372,399.3282555068
2016-01-19 20:52:00,395.9514248705,396.8988878534
2016-01-19 20:53:00,395.8973188585,396.8939721996
2016-01-19 21:52:00,393.5487866131,395.0960373245
2016-01-19 21:53:00,393.571212682,395.0926308874
2016-01-19 22:52:00,380.8547063903,394.7638014716
2016-01-19 22:53:00,381.0033925487,394.7639252518
2016-01-19 23:52:00,380.9593246625,394.8127682443
2016-01-19 23:53:00,381.2481495189,394.8135883826
2016-01-20 00:52:00,380.6328542643,394.1714744468
2016-01-20 00:53:00,380.8729644708,394.170051644
2016-01-20 01:52:00,379.3636503824,394.4798883802
2016-01-20 01:53:00,379.8634961757,394.4805511383
2016-01-20 02:52:00,385.0307356103,394.8097273701
2016-01-20 02:53:00,385.131044905,394.8111684249
2016-01-20 03:52:00,388.4332505023,395.2101461555
2016-01-20 03:53:00,388.4241148532,395.2116648061
2016-01-20 04:52:00,389.3693295971,395.3619520854
2016-01-20 04:53:00,389.4046693807,395.3623673532
2016-01-20 05:52:00,388.5991329174,395.8219022798
2016-01-20 05:53:00,388.5083888478,395.8226619005
2016-01-20 06:52:00,388.2174755913,396.5218934592
2016-01-20 06:53:00,388.1462651123,396.5231363707
2016-01-20 07:53:00,379.8877923075,397.3838733815
2016-01-20 08:52:00,389.0484649818,397.3442075043
2016-01-20 08:53:00,389.0442264989,397.344026133
2016-01-20 09:52:00,389.4292923452,396.8575133418
2016-01-20 09:53:00,389.2793301258,396.8562878553
2016-01-20 10:52:00,389.9435999789,396.9118708221
2016-01-20 10:53:00,389.8410899334,396.9127104433
2016-01-20 11:52:00,389.8075846595,397.2604512288
2016-01-20 11:53:00,389.7505551443,397.2611902554
2016-01-20 12:52:00,390.6382656366,397.0895767735
2016-01-20 12:53:00,390.5440414508,397.0897471605
2016-01-20 13:52:00,391.5073826487,397.4672789134
2016-01-20 13:53:00,391.4268134715,397.4681656117
2016-01-20 14:52:00,391.9673659943,397.8156158276
2016-01-20 14:53:00,391.922742413,397.8163040711
2016-01-20 15:52:00,390.7168455465,398.4014757256
2016-01-20 15:53:00,390.9933074266,398.402442061
2016-01-20 16:52:00,386.5242605786,397.8172412191
2016-01-20 16:53:00,386.5369170984,397.8163153726
2016-01-20 17:52:00,384.7391978164,398.0832054731
2016-01-20 17:53:00,384.8309277079,398.083393719
2016-01-20 18:52:00,387.3727451545,397.7299377661
2016-01-20 19:53:00,378.1427851797,399.4158386527
2016-01-20 20:52:00,385.9568143967,398.0456614073
2016-01-20 20:53:00,385.9543239576,398.0436849787
2016-01-20 21:52:00,387.9397244325,396.4380846416
2016-01-20 21:53:00,387.8825869726,396.4341499415
2016-01-20 22:52:00,386.4769683636,395.0849423977
2016-01-20 23:52:00,388.5911910245,396.3259608415
2016-01-21 00:52:00,391.2923314691,396.4734484047
2016-01-21 01:52:00,391.0703491241,397.2505478565
2016-01-21 02:52:00,392.366933273,397.1531819087
2016-01-21 03:52:00,393.3283815829,396.2026033928
2016-01-21 04:52:00,394.1607965293,396.7534546968
2016-01-21 05:52:00,395.5120418346,397.2846745946
2016-01-21 06:52:00,395.9046522466,397.2556812277
2016-01-21 07:53:00,383.7025317323,396.7449771104
2016-01-21 08:52:00,388.032414261,395.5338575546
2016-01-21 09:52:00,388.3180325959,392.9526416415
2016-01-21 10:52:00,388.0516489843,392.9175972053
2016-01-21 11:52:00,387.8874907476,392.700760507
2016-01-21 12:52:00,388.0776927927,393.000111921
2016-01-21 13:52:00,388.3064602352,393.1406855925
2016-01-21 14:52:00,389.0024947227,393.2026489835
2016-01-21 15:52:00,389.3024474326,393.0532330669
2016-01-21 16:52:00,389.1808811032,393.2028122951
2016-01-21 17:52:00,389.1359966554,393.5806204813
2016-01-21 18:52:00,389.3997518985,393.173663973
2016-01-21 19:53:00,380.1979569318,393.522585514
2016-01-21 20:52:00,388.3592366423,393.1849009132
2016-01-21 21:52:00,388.3798386655,393.0455881268
2016-01-21 22:52:00,388.463223401,392.8759267372
2016-01-21 23:52:00,388.0121343586,393.2540882428
2016-01-22 00:52:00,387.7762254297,394.2209508456
2016-01-22 01:52:00,386.6762891685,394.1229591149
2016-01-22 02:52:00,386.422985717,393.7238483745
2016-01-22 03:52:00,386.337250185,391.5051026261
2016-01-22 04:52:00,386.2968754284,391.1731407367
2016-01-22 05:52:00,385.7049065164,390.7463961123
2016-01-22 06:52:00,385.5086115909,390.3178413386
2016-01-22 07:53:00,377.2146797982,390.9921672227
2016-01-22 08:52:00,385.840844916,390.7062680367
2016-01-22 09:52:00,385.8735367492,390.6246509186
2016-01-22 10:52:00,385.3113160348,390.8246596352
2016-01-22 11:52:00,384.2038681909,391.5992380471
2016-01-22 12:52:00,385.6836739589,391.9979121547
2016-01-22 13:52:00,381.9838905338,392.7338989143
2016-01-22 14:52:00,383.819564383,392.9739602781
2016-01-22 15:52:00,385.5737793678,393.0829267925
2016-01-22 16:52:00,385.7145564328,393.6300085608
2016-01-22 17:52:00,385.2809167421,393.8684173444
2016-01-22 18:52:00,384.9238424213,394.1161438717
2016-01-22 19:53:00,376.2524741618,394.8143449757
2016-01-22 20:52:00,384.6304315048,394.7657778003
2016-01-22 21:52:00,384.6787804644,394.8459298465
2016-01-22 22:52:00,384.2953162267,394.6956825117
2016-01-22 23:52:00,383.8896050936,394.7156506372
2016-01-23 00:52:00,383.7976156208,395.0557284497
2016-01-23 01:52:00,384.0751158264,394.4077304837
2016-01-23 02:52:00,383.9192539134,394.4971979263
2016-01-23 03:52:00,383.9952024563,393.9271917666
2016-01-23 04:52:00,379.808972092,397.1388831815
2016-01-23 05:52:00,377.4370767881,396.4944825833
2016-01-23 06:52:00,378.8562553116,395.3630398476
2016-01-23 07:52:00,372.1467123119,397.0455377711
2016-01-23 07:53:00,372.3655361108,397.0478546258
2016-01-23 08:52:00,376.7198817063,397.7537996318
2016-01-23 09:52:00,383.1736916413,396.9081033475
2016-01-23 10:52:00,385.1625887546,397.4246698912
2016-01-23 11:52:00,384.7574019245,397.2360585191
2016-01-23 12:52:00,384.9889108205,396.917298691
2016-01-23 13:52:00,384.9053581709,396.3487602225
2016-01-23 14:52:00,385.6440770897,396.8559179774
2016-01-23 15:52:00,385.7338185706,397.3845851718
2016-01-23 16:52:00,385.6597307893,398.390508352
2016-01-23 17:52:00,384.5183300436,399.0695074772
2016-01-23 18:52:00,385.2793952354,400.0397304297
2016-01-23 19:52:00,376.21601283,399.0077539336
2016-01-23 19:53:00,376.402258615,399.0061108718
2016-01-23 20:52:00,384.7487731996,397.5365514005
2016-01-23 21:52:00,379.5086767004,395.4062621157
2016-01-23 22:52:00,383.6607793952,394.8618999259
2016-01-23 23:52:00,381.5584614963,394.7786195352
2016-01-24 00:52:00,377.0960913726,395.2866790607
2016-01-24 01:52:00,374.0206465718,395.9369559519
2016-01-24 02:52:00,378.1764091071,395.9945866147
2016-01-24 03:52:00,380.2228356224,396.1853395041
2016-01-24 04:52:00,384.7886510678,396.5033956399
2016-01-24 05:52:00,386.0195842586,396.5142160365
2016-01-24 06:52:00,383.227859336,396.5850425581
2016-01-24 07:52:00,377.3844528744,397.3841457837
2016-01-24 07:53:00,377.7266777696,397.3856607712
2016-01-24 08:52:00,382.4262309126,397.9259204853
2016-01-24 09:52:00,386.2316631028,397.865697204
2016-01-24 10:52:00,386.1060291417,398.0836924305
2016-01-24 11:52:00,389.7208069468,397.7662641706
2016-01-24 12:52:00,390.282116128,398.5271374821
2016-01-24 13:52:00,389.4643371165,398.1957202055
2016-01-24 14:52:00,389.8217609727,398.2658789601
2016-01-24 15:52:00,390.659754777,398.1447341058
2016-01-24 16:52:00,389.4111186501,398.7019315034
2016-01-24 17:52:00,384.0787002769,399.2049366732
