date,o2
2017-05-23 00:02:13.999997,272.68642455764746
2017-05-24 16:02:03.999998,276.86120201975723
2017-05-26 08:02:14.000001,275.9308578818116
2017-05-28 00:02:13.999997,273.9916576774176
2017-05-29 16:02:03.999998,
2017-05-31 08:02:14.000001,
2017-06-01 07:07:09.000003,271.27419232963103
2017-06-02 23:07:57.000001,269.1818677410658
2017-06-04 15:07:15.999999,272.19199047281575
2017-06-07 00:02:13.999997,272.7944947507814
2017-06-08 16:02:14.000004,274.68855863541967
2017-06-10 08:02:14.999995,269.3210223934549
2017-06-12 00:02:15.000002,271.79598079520963
2017-06-13 16:02:14.999999,268.68057814980716
2017-06-14 15:05:19.000000,268.989215284426
2017-06-17 00:02:15.000002,268.9613240831135
2017-06-18 16:02:14.000004,268.213923262079
2017-06-20 08:02:14.000001,268.13221552365405
2017-06-22 00:02:04.999996,268.1673888371241
2017-06-23 16:02:05.000003,269.9985141353572
2017-06-25 08:02:14.000001,270.55559020437016
2017-06-27 00:02:15.000002,271.5510182028869
2017-06-28 16:02:14.000004,270.2004236965937
2017-06-30 08:02:14.999995,269.4681282489304
2017-07-02 00:02:04.999996,267.972775263592
2017-07-03 16:02:14.000004,274.01637757778695
2017-07-05 08:02:14.000001,270.6441295320206
2017-07-07 00:02:13.999997,274.62717987033864
2017-07-07 23:12:26.999995,273.7937539240087
2017-07-10 08:02:14.000001,274.34906580671156
2017-08-07 00:02:02.999997,273.18349730009487
