,time,chlora,depth,chlora_dark,chlora_corr
1061,2018-06-26 21:03:44.753421824,0.0238,130.97569705473526,-0.0119,-0.0035538679244719934
1060,2018-06-26 21:03:43.624728576,0.0119,131.0329075240705,-0.0238,-0.007107735848943987
1059,2018-06-26 21:03:42.496024576,0.0476,131.08848595473023,0.0119,0.0035538679244719934
1058,2018-06-26 21:03:41.367368704,0.0119,131.14707164872493,-0.0238,-0.007107735848943987
1057,2018-06-26 21:03:40.238665728,0.0476,131.20722408216068,0.0119,0.0035538679244719934
1056,2018-06-26 21:03:39.110043136,0.0119,131.26805812786353,-0.0238,-0.007107735848943987
1055,2018-06-26 21:03:37.981383168,0.0238,131.3284786458074,-0.0119,-0.0035538679244719934
1054,2018-06-26 21:03:36.852699136,0.0357,131.38905329300667,0.0,0.0
1053,2018-06-26 21:03:35.724021248,0.0357,131.44902514099385,0.0,0.0
1052,2018-06-26 21:03:34.595332608,0.0357,131.504563754003,0.0,0.0
1051,2018-06-26 21:03:33.466654720,0.0357,131.55545601249696,0.0,0.0
1050,2018-06-26 21:03:32.337966592,0.0476,131.6032147791338,0.0119,0.0035538679244719934
1049,2018-06-26 21:03:31.209284608,0.0357,131.64735278203332,0.0,0.0
1048,2018-06-26 21:03:30.080587264,0.0238,131.69014585582153,-0.0119,-0.0035538679244719934
1047,2018-06-26 21:03:28.951908864,0.0119,131.73363829244647,-0.0238,-0.007107735848943987
1046,2018-06-26 21:03:27.823179264,0.0476,131.77985934810874,0.0119,0.0035538679244719934
1045,2018-06-26 21:03:26.694498304,0.0357,131.8305126248735,0.0,0.0
1044,2018-06-26 21:03:25.565816320,0.0476,131.88695334763273,0.0119,0.0035538679244719934
1043,2018-06-26 21:03:24.437085184,0.0357,131.94554924213554,0.0,0.0
1042,2018-06-26 21:03:23.308419072,0.0357,132.00551895859968,0.0,0.0
1041,2018-06-26 21:03:22.179744256,0.0238,132.06508877960965,-0.0119,-0.0035538679244719934
1040,2018-06-26 21:03:21.051056640,0.0357,132.12252223160985,0.0,0.0
1039,2018-06-26 21:03:19.922377216,0.0238,132.17793958980235,-0.0119,-0.0035538679244719934
1038,2018-06-26 21:03:18.793667072,0.0476,132.23241436927037,0.0119,0.0035538679244719934
1037,2018-06-26 21:03:17.664989696,0.0357,132.28556956340844,0.0,0.0
1036,2018-06-26 21:03:16.536305152,0.0119,132.33644220352835,-0.0238,-0.007107735848943987
1035,2018-06-26 21:03:15.407596032,0.0119,132.3900775772074,-0.0238,-0.007107735848943987
1034,2018-06-26 21:03:14.278923264,0.0476,132.4438627691692,0.0119,0.0035538679244719934
1033,2018-06-26 21:03:13.150249984,0.0238,132.49633204818687,-0.0119,-0.0035538679244719934
1032,2018-06-26 21:03:12.021592064,0.0,132.54875664853904,-0.0357,-0.01066160377341598
1031,2018-06-26 21:03:10.893083648,0.0119,132.60159061783682,-0.0238,-0.007107735848943987
1030,2018-06-26 21:03:09.764692992,0.0357,132.65314791514828,0.0,0.0
1029,2018-06-26 21:01:21.579738624,0.0714,137.78241150736466,0.0357,0.01066160377341598
1028,2018-06-26 21:01:20.451057664,0.0119,137.83650867720053,-0.0238,-0.007107735848943987
1027,2018-06-26 21:01:19.322405376,0.0476,137.88823972367982,0.0119,0.0035538679244719934
1026,2018-06-26 21:01:18.193746432,0.0357,137.94074201887273,0.0,0.0
1025,2018-06-26 21:01:17.065091584,0.0,137.99381876058328,-0.0357,-0.01066160377341598
1024,2018-06-26 21:01:15.936468992,0.0238,138.04969823518218,-0.0119,-0.0035538679244719934
1023,2018-06-26 21:01:14.807801344,0.0357,138.10684452041855,0.0,0.0
1022,2018-06-26 21:01:13.679126016,0.0476,138.16399867730422,0.0119,0.0035538679244719934
1021,2018-06-26 21:01:12.550434304,0.0119,138.21849051482096,-0.0238,-0.007107735848943987
1020,2018-06-26 21:01:11.422033408,0.0238,138.2724497343263,-0.0119,-0.0035538679244719934
1019,2018-06-26 21:01:10.293639168,0.0,138.32279001775382,-0.0357,-0.01066160377341598
1018,2018-06-26 21:01:09.165283328,0.0357,138.372575461114,0.0,0.0
1017,2018-06-26 21:01:08.036901376,0.0119,138.42053215100685,-0.0238,-0.007107735848943987
1016,2018-06-26 21:01:06.908506624,0.0119,138.4695888949099,-0.0238,-0.007107735848943987
1015,2018-06-26 21:01:05.780130816,0.0238,138.52063273558548,-0.0119,-0.0035538679244719934
1014,2018-06-26 21:01:04.651759104,0.0238,138.5738521581173,-0.0119,-0.0035538679244719934
1013,2018-06-26 21:01:03.523378688,0.0476,138.62872332123,0.0119,0.0035538679244719934
1012,2018-06-26 21:01:02.395149312,0.0238,138.6828188409007,-0.0119,-0.0035538679244719934
1011,2018-06-26 21:01:01.266487296,0.0,138.73660780817602,-0.0357,-0.01066160377341598
1010,2018-06-26 21:01:00.137824768,0.0357,138.78902582222022,0.0,0.0
1009,2018-06-26 21:00:59.009168896,0.0476,138.84107083463675,0.0119,0.0035538679244719934
1008,2018-06-26 21:00:57.880525824,0.0119,138.89325178073435,-0.0238,-0.007107735848943987
1007,2018-06-26 21:00:56.751857664,0.0,138.9462730415798,-0.0357,-0.01066160377341598
1006,2018-06-26 21:00:55.623237632,0.0238,139.00278871248992,-0.0119,-0.0035538679244719934
1005,2018-06-26 21:00:54.494600704,0.0238,139.06135241978208,-0.0119,-0.0035538679244719934
1004,2018-06-26 21:00:53.365946880,0.0119,139.12005765058646,-0.0238,-0.007107735848943987
1003,2018-06-26 21:00:52.237280768,0.0,139.17781718936777,-0.0357,-0.01066160377341598
1002,2018-06-26 21:00:51.108649984,0.0119,139.2352136328939,-0.0238,-0.007107735848943987
1001,2018-06-26 21:00:49.979981312,0.0238,139.2882299507406,-0.0119,-0.0035538679244719934
1000,2018-06-26 21:00:48.851315712,0.0238,139.33856336649436,-0.0119,-0.0035538679244719934
999,2018-06-26 21:00:47.722661376,0.0238,139.38772787067478,-0.0119,-0.0035538679244719934
998,2018-06-26 21:00:46.593975296,0.0357,139.43778847786555,0.0,0.0
997,2018-06-26 21:00:45.465268736,0.0357,139.48914045297636,0.0,0.0
996,2018-06-26 21:00:44.336568320,0.0357,139.54422505497823,0.0,0.0
995,2018-06-26 21:00:43.207889408,0.0,139.5998621951712,-0.0357,-0.01066160377341598
994,2018-06-26 21:00:42.079206400,0.0357,139.65922989088395,0.0,0.0
993,2018-06-26 21:00:40.950521344,0.0238,139.71813478986982,-0.0119,-0.0035538679244719934
992,2018-06-26 21:00:39.821856256,0.0357,139.77634209922505,0.0,0.0
991,2018-06-26 21:00:38.693158912,0.0476,139.83199700347748,0.0119,0.0035538679244719934
990,2018-06-26 21:00:37.564462080,0.0238,139.88323340259848,-0.0119,-0.0035538679244719934
989,2018-06-26 21:00:36.435793408,0.0119,139.93464101865888,-0.0238,-0.007107735848943987
988,2018-06-26 21:00:35.307160576,0.0,139.9849082928799,-0.0357,-0.01066160377341598
987,2018-06-26 21:00:34.178508288,0.0357,140.03407835004015,0.0,0.0
986,2018-06-26 21:00:33.049818624,0.0238,140.08404549811814,-0.0119,-0.0035538679244719934
985,2018-06-26 21:00:31.921154048,0.0238,140.1356081677549,-0.0119,-0.0035538679244719934
984,2018-06-26 21:00:30.792505344,0.0476,140.1892093798881,0.0119,0.0035538679244719934
983,2018-06-26 21:00:29.663856128,0.0119,140.2460049759463,-0.0238,-0.007107735848943987
982,2018-06-26 21:00:28.535187456,0.0476,140.3035592870499,0.0119,0.0035538679244719934
981,2018-06-26 21:00:27.406477824,0.0,140.36114824362477,-0.0357,-0.01066160377341598
980,2018-06-26 21:00:26.277865984,0.0238,140.41990838174772,-0.0119,-0.0035538679244719934
979,2018-06-26 21:00:25.149140480,0.0238,140.478683130929,-0.0119,-0.0035538679244719934
978,2018-06-26 21:00:24.020493824,0.0238,140.536564115292,-0.0119,-0.0035538679244719934
977,2018-06-26 21:00:22.891855872,0.0357,140.59178445676775,0.0,0.0
976,2018-06-26 21:00:21.763182592,0.0357,140.64501470565557,0.0,0.0
975,2018-06-26 21:00:20.634479104,0.0357,140.69523305722248,0.0,0.0
974,2018-06-26 21:00:19.505816064,0.0357,140.74544574135967,0.0,0.0
973,2018-06-26 21:00:18.377134080,0.0238,140.7903436836636,-0.0119,-0.0035538679244719934
972,2018-06-26 21:00:17.248476160,0.0357,140.83775771981448,0.0,0.0
971,2018-06-26 21:00:16.119789056,0.0714,140.88344542585958,0.0357,0.01066160377341598
970,2018-06-26 21:00:14.991105536,0.0119,140.93309827026874,-0.0238,-0.007107735848943987
969,2018-06-26 21:00:13.862425600,0.0238,140.98467480274758,-0.0119,-0.0035538679244719934
968,2018-06-26 21:00:12.733777408,0.0119,141.0381850047875,-0.0238,-0.007107735848943987
967,2018-06-26 21:00:11.605380608,0.0119,141.0938499963665,-0.0238,-0.007107735848943987
966,2018-06-26 21:00:10.476978688,0.0476,141.15019748816624,0.0119,0.0035538679244719934
965,2018-06-26 21:00:09.348576768,0.0357,141.20659361790558,0.0,0.0
964,2018-06-26 21:00:08.220195840,0.0238,141.2629276713641,-0.0119,-0.0035538679244719934
963,2018-06-26 21:00:07.091819008,0.0119,141.3185597831356,-0.0238,-0.007107735848943987
962,2018-06-26 21:00:05.963439616,0.0238,141.37300942575044,-0.0119,-0.0035538679244719934
961,2018-06-26 21:00:04.835068928,0.0238,141.42921712842335,-0.0119,-0.0035538679244719934
960,2018-06-26 21:00:03.706697216,0.0357,141.48377985974275,0.0,0.0
959,2018-06-26 21:00:02.578462720,0.0238,141.53935004447598,-0.0119,-0.0035538679244719934
958,2018-06-26 21:00:01.449780224,0.0238,141.59384490745435,-0.0119,-0.0035538679244719934
957,2018-06-26 21:00:00.321149440,0.0595,141.6463136249885,0.023799999999999995,0.007107735848943984
956,2018-06-26 20:59:59.192456192,0.0238,141.69714096716243,-0.0119,-0.0035538679244719934
955,2018-06-26 20:59:58.063817728,0.0476,141.74549294513105,0.0119,0.0035538679244719934
954,2018-06-26 20:59:56.935187456,0.0238,141.7915190235653,-0.0119,-0.0035538679244719934
953,2018-06-26 20:59:55.806523392,0.0357,141.83415213002567,0.0,0.0
952,2018-06-26 20:59:54.677831168,0.0119,141.87653221918896,-0.0238,-0.007107735848943987
951,2018-06-26 20:59:53.549175296,0.0357,141.92317504963358,0.0,0.0
950,2018-06-26 20:59:52.420506112,0.0238,141.97011999162268,-0.0119,-0.0035538679244719934
949,2018-06-26 20:59:51.291862016,0.0119,142.02360541132416,-0.0238,-0.007107735848943987
948,2018-06-26 20:59:50.163193344,0.0357,142.08322523655266,0.0,0.0
947,2018-06-26 20:59:49.034524672,0.0476,142.1468070847073,0.0119,0.0035538679244719934
946,2018-06-26 20:59:47.905882624,0.0119,142.2144027365687,-0.0238,-0.007107735848943987
945,2018-06-26 20:59:46.777230848,0.0238,142.28397842073227,-0.0119,-0.0035538679244719934
944,2018-06-26 20:59:45.648537088,0.0238,142.35105965266675,-0.0119,-0.0035538679244719934
943,2018-06-26 20:59:44.519839744,0.0476,142.41506959244245,0.0119,0.0035538679244719934
942,2018-06-26 20:59:43.391148032,0.0357,142.47299580826746,0.0,0.0
941,2018-06-26 20:59:42.262447616,0.0119,142.5255720889518,-0.0238,-0.007107735848943987
940,2018-06-26 20:59:41.133785088,0.0476,142.57560434671407,0.0119,0.0035538679244719934
939,2018-06-26 20:59:40.005114880,0.0595,142.62069451103574,0.023799999999999995,0.007107735848943984
938,2018-06-26 20:59:38.876401664,0.0238,142.6644621919048,-0.0119,-0.0035538679244719934
937,2018-06-26 20:59:37.747725312,0.0,142.70764721319108,-0.0357,-0.01066160377341598
936,2018-06-26 20:59:36.619068416,0.0357,142.7516943282973,0.0,0.0
935,2018-06-26 20:59:35.490401792,0.0238,142.7980502512198,-0.0119,-0.0035538679244719934
934,2018-06-26 20:59:34.361702912,0.0476,142.8461807618165,0.0119,0.0035538679244719934
933,2018-06-26 20:59:33.233054720,0.0238,142.89794999412473,-0.0119,-0.0035538679244719934
932,2018-06-26 20:59:32.104348672,0.0357,142.9520886328551,0.0,0.0
931,2018-06-26 20:59:30.975668224,0.0119,143.01064495364272,-0.0238,-0.007107735848943987
930,2018-06-26 20:59:29.846955520,0.0357,143.07242906539696,0.0,0.0
929,2018-06-26 20:59:28.718239232,0.0238,143.13527658833814,-0.0119,-0.0035538679244719934
928,2018-06-26 20:59:27.589553152,0.0238,143.1967381599864,-0.0119,-0.0035538679244719934
927,2018-06-26 20:59:26.460887552,0.0238,143.25585732967556,-0.0119,-0.0035538679244719934
926,2018-06-26 20:59:25.332235264,0.0476,143.3148851171049,0.0119,0.0035538679244719934
925,2018-06-26 20:59:24.203536384,0.0238,143.3692256985131,-0.0119,-0.0035538679244719934
924,2018-06-26 20:59:23.074857472,0.0238,143.42207282997677,-0.0119,-0.0035538679244719934
923,2018-06-26 20:59:21.946251264,0.0357,143.4719238616125,0.0,0.0
922,2018-06-26 20:59:20.817593344,0.0357,143.5217224757283,0.0,0.0
921,2018-06-26 20:59:19.688901632,0.0357,143.57289589073264,0.0,0.0
920,2018-06-26 20:59:18.560253952,0.0357,143.62630938042898,0.0,0.0
919,2018-06-26 20:59:17.431597056,0.0238,143.67814504824386,-0.0119,-0.0035538679244719934
918,2018-06-26 20:59:16.302942208,0.0238,143.7327764218432,-0.0119,-0.0035538679244719934
917,2018-06-26 20:59:15.174288384,0.0119,143.7834243381822,-0.0238,-0.007107735848943987
916,2018-06-26 20:59:14.045626368,0.0357,143.8350071082575,0.0,0.0
915,2018-06-26 20:59:12.916938752,0.0595,143.88549877449742,0.023799999999999995,0.007107735848943984
914,2018-06-26 20:59:11.788231680,0.0119,143.93396669704913,-0.0238,-0.007107735848943987
913,2018-06-26 20:59:10.659855872,0.0119,143.9819196670918,-0.0238,-0.007107735848943987
912,2018-06-26 20:59:09.531487744,0.0357,144.03269671959333,0.0,0.0
911,2018-06-26 20:59:08.403076096,0.0238,144.08438111054858,-0.0119,-0.0035538679244719934
910,2018-06-26 20:59:07.274672128,0.0357,144.13984661328575,0.0,0.0
909,2018-06-26 20:59:06.146246656,0.0238,144.1974034821504,-0.0119,-0.0035538679244719934
908,2018-06-26 20:59:05.017845248,0.0119,144.25538520290007,-0.0238,-0.007107735848943987
907,2018-06-26 20:59:03.889448448,0.0119,144.31467021072282,-0.0238,-0.007107735848943987
906,2018-06-26 20:59:02.761067008,0.0238,144.37251170233793,-0.0119,-0.0035538679244719934
905,2018-06-26 20:59:01.632401920,0.0714,144.42976085575955,0.0357,0.01066160377341598
904,2018-06-26 20:59:00.503685120,0.0357,144.48646715266264,0.0,0.0
903,2018-06-26 20:58:59.374973952,0.0238,144.54137767808007,-0.0119,-0.0035538679244719934
902,2018-06-26 20:58:58.246296064,0.0476,144.5915341233477,0.0119,0.0035538679244719934
901,2018-06-26 20:58:57.117612032,0.0357,144.64035917176662,0.0,0.0
900,2018-06-26 20:58:55.988940800,0.0357,144.68835549824604,0.0,0.0
899,2018-06-26 20:58:54.860226560,0.0238,144.73693139428602,-0.0119,-0.0035538679244719934
898,2018-06-26 20:58:53.731547136,0.0,144.78684322855406,-0.0357,-0.01066160377341598
897,2018-06-26 20:58:52.602916864,0.0476,144.83807741547002,0.0119,0.0035538679244719934
896,2018-06-26 20:58:51.474245632,0.0357,144.88961100994905,0.0,0.0
895,2018-06-26 20:58:50.345536512,0.0357,144.94369355307057,0.0,0.0
894,2018-06-26 20:58:49.216845312,0.0119,145.0002627968963,-0.0238,-0.007107735848943987
893,2018-06-26 20:58:48.088169472,0.0357,145.05782615525845,0.0,0.0
892,2018-06-26 20:58:46.959488512,0.0357,145.1158599535544,0.0,0.0
891,2018-06-26 20:58:45.830849024,0.0,145.17316957166238,-0.0357,-0.01066160377341598
890,2018-06-26 20:58:44.702059520,0.0357,145.22734495789723,0.0,0.0
889,2018-06-26 20:58:43.573395456,0.0357,145.28112776824835,0.0,0.0
888,2018-06-26 20:58:42.444731392,0.0357,145.3340123556961,0.0,0.0
887,2018-06-26 20:58:41.316054528,0.0238,145.38577993209228,-0.0119,-0.0035538679244719934
886,2018-06-26 20:58:40.187363840,0.0119,145.4387939553299,-0.0238,-0.007107735848943987
885,2018-06-26 20:58:39.058714624,0.0476,145.49273686931642,0.0119,0.0035538679244719934
884,2018-06-26 20:58:37.930066944,0.0238,145.54619964963447,-0.0119,-0.0035538679244719934
883,2018-06-26 20:58:36.801439232,0.0357,145.5982697319057,0.0,0.0
882,2018-06-26 20:58:35.672766464,0.0238,145.6506117530817,-0.0119,-0.0035538679244719934
881,2018-06-26 20:58:34.544088576,0.0238,145.7024625690649,-0.0119,-0.0035538679244719934
880,2018-06-26 20:58:33.415427072,0.0476,145.750836364817,0.0119,0.0035538679244719934
879,2018-06-26 20:58:32.286784000,0.0238,145.80058183490752,-0.0119,-0.0035538679244719934
878,2018-06-26 20:58:31.158174208,0.0238,145.853678219954,-0.0119,-0.0035538679244719934
877,2018-06-26 20:58:30.029416960,0.0,145.90490883776272,-0.0357,-0.01066160377341598
876,2018-06-26 20:58:28.900769792,0.0238,145.95883072162792,-0.0119,-0.0035538679244719934
875,2018-06-26 20:58:27.772129280,0.0238,146.01540855113046,-0.0119,-0.0035538679244719934
874,2018-06-26 20:58:26.643464192,0.0238,146.07127376753252,-0.0119,-0.0035538679244719934
873,2018-06-26 20:58:25.514807808,0.0238,146.12744315749092,-0.0119,-0.0035538679244719934
872,2018-06-26 20:58:24.386181632,0.0238,146.18262777036696,-0.0119,-0.0035538679244719934
871,2018-06-26 20:58:23.257536000,0.0238,146.23606648839814,-0.0119,-0.0035538679244719934
870,2018-06-26 20:58:22.128851968,0.0238,146.28642286738173,-0.0119,-0.0035538679244719934
869,2018-06-26 20:58:21.000157696,0.0119,146.33585844414617,-0.0238,-0.007107735848943987
868,2018-06-26 20:58:19.871510528,0.0357,146.38384749516965,0.0,0.0
867,2018-06-26 20:58:18.742822400,0.0357,146.43329425906194,0.0,0.0
866,2018-06-26 20:58:17.614097408,0.0,146.48275931617292,-0.0357,-0.01066160377341598
865,2018-06-26 20:58:16.485407744,0.0238,146.53498322127717,-0.0119,-0.0035538679244719934
864,2018-06-26 20:58:15.356724736,0.0119,146.59219882050098,-0.0238,-0.007107735848943987
863,2018-06-26 20:58:14.228083712,0.0238,146.64897891622385,-0.0119,-0.0035538679244719934
862,2018-06-26 20:58:13.099438592,0.0,146.70812228735426,-0.0357,-0.01066160377341598
861,2018-06-26 20:58:11.970770432,0.0238,146.7685454379903,-0.0119,-0.0035538679244719934
860,2018-06-26 20:58:10.842350592,0.0,146.82909775475233,-0.0357,-0.01066160377341598
859,2018-06-26 20:58:09.713851392,0.0357,146.88907646044126,0.0,0.0
858,2018-06-26 20:58:08.585451520,0.0357,146.94808743437764,0.0,0.0
857,2018-06-26 20:58:07.457069568,0.0357,147.00475581017443,0.0,0.0
856,2018-06-26 20:58:06.328665600,0.0119,147.0601747467545,-0.0238,-0.007107735848943987
855,2018-06-26 20:58:05.200238592,0.0357,147.11093472001505,0.0,0.0
854,2018-06-26 20:58:04.071818240,0.0119,147.16018553544328,-0.0238,-0.007107735848943987
853,2018-06-26 20:58:02.943433216,0.0238,147.20695154144045,-0.0119,-0.0035538679244719934
852,2018-06-26 20:58:01.815194112,0.0119,147.25373204662944,-0.0238,-0.007107735848943987
851,2018-06-26 20:58:00.686560256,0.0119,147.3004913513612,-0.0238,-0.007107735848943987
850,2018-06-26 20:57:59.557831168,0.0238,147.34818005095337,-0.0119,-0.0035538679244719934
849,2018-06-26 20:57:58.429179904,0.0238,147.39935468885122,-0.0119,-0.0035538679244719934
848,2018-06-26 20:57:57.300508672,0.0476,147.45355495248762,0.0119,0.0035538679244719934
847,2018-06-26 20:57:56.171852288,0.0,147.51101536846082,-0.0357,-0.01066160377341598
846,2018-06-26 20:57:55.043175936,0.0119,147.57221386139403,-0.0238,-0.007107735848943987
845,2018-06-26 20:57:53.914510848,0.0238,147.6328267209784,-0.0119,-0.0035538679244719934
844,2018-06-26 20:57:52.785828864,0.0833,147.6934990554149,0.047599999999999996,0.01421547169788797
843,2018-06-26 20:57:51.657156096,0.0238,147.75136643456722,-0.0119,-0.0035538679244719934
842,2018-06-26 20:57:50.528494592,0.0238,147.80577669089433,-0.0119,-0.0035538679244719934
841,2018-06-26 20:57:49.399835136,0.0357,147.85646153535615,0.0,0.0
840,2018-06-26 20:57:48.271204864,0.0238,147.905996159828,-0.0119,-0.0035538679244719934
839,2018-06-26 20:57:47.142511104,0.0357,147.9509795015274,0.0,0.0
838,2018-06-26 20:57:46.013853184,0.0595,147.99863503456717,0.023799999999999995,0.007107735848943984
837,2018-06-26 20:57:44.885192704,0.0119,148.0489743624291,-0.0238,-0.007107735848943987
836,2018-06-26 20:57:43.756527104,0.0357,148.1012835748096,0.0,0.0
835,2018-06-26 20:57:42.627832832,0.0119,148.1566066555373,-0.0238,-0.007107735848943987
834,2018-06-26 20:57:41.499192832,0.0238,148.2149490212853,-0.0119,-0.0035538679244719934
833,2018-06-26 20:57:40.370532864,0.0238,148.2736302906588,-0.0119,-0.0035538679244719934
832,2018-06-26 20:57:39.241860096,0.0476,148.33082847944775,0.0119,0.0035538679244719934
831,2018-06-26 20:57:38.113218048,0.0476,148.3856247029641,0.0119,0.0035538679244719934
830,2018-06-26 20:57:36.984573440,0.0238,148.4381639266126,-0.0119,-0.0035538679244719934
829,2018-06-26 20:57:35.855924736,0.0357,148.48793547568178,0.0,0.0
828,2018-06-26 20:57:34.727256576,0.0357,148.53563461527636,0.0,0.0
827,2018-06-26 20:57:33.598558208,0.0238,148.58329487049076,-0.0119,-0.0035538679244719934
826,2018-06-26 20:57:32.469902336,0.0238,148.6302679485206,-0.0119,-0.0035538679244719934
825,2018-06-26 20:57:31.341247488,0.0238,148.67941107414302,-0.0119,-0.0035538679244719934
824,2018-06-26 20:57:30.212578816,0.0357,148.73025998811767,0.0,0.0
823,2018-06-26 20:57:29.083896832,0.0238,148.78371245114744,-0.0119,-0.0035538679244719934
822,2018-06-26 20:57:27.955277312,0.0119,148.83987289795573,-0.0238,-0.007107735848943987
821,2018-06-26 20:57:26.826630144,0.0357,148.89851221139722,0.0,0.0
820,2018-06-26 20:57:25.697965056,0.0476,148.9585926973761,0.0119,0.0035538679244719934
819,2018-06-26 20:57:24.569299968,0.0238,149.02048621031471,-0.0119,-0.0035538679244719934
818,2018-06-26 20:57:23.440633344,0.0476,149.08184880138666,0.0119,0.0035538679244719934
817,2018-06-26 20:57:22.311975424,0.0357,149.1438078403991,0.0,0.0
816,2018-06-26 20:57:21.183321600,0.0357,149.20182151695144,0.0,0.0
815,2018-06-26 20:57:20.054620160,0.0119,149.2561671014275,-0.0238,-0.007107735848943987
814,2018-06-26 20:57:18.925998080,0.0238,149.3062841162018,-0.0119,-0.0035538679244719934
813,2018-06-26 20:57:17.797346304,0.0238,149.35237351290803,-0.0119,-0.0035538679244719934
812,2018-06-26 20:57:16.668689408,0.0357,149.39714773404782,0.0,0.0
811,2018-06-26 20:57:15.539997184,0.0595,149.43960867108478,0.023799999999999995,0.007107735848943984
810,2018-06-26 20:57:14.411302912,0.0357,149.4827183270178,0.0,0.0
809,2018-06-26 20:57:13.282622464,0.0238,149.53010026424465,-0.0119,-0.0035538679244719934
808,2018-06-26 20:57:12.153963008,0.0476,149.58225900065574,0.0119,0.0035538679244719934
807,2018-06-26 20:57:11.025572352,0.0357,149.63794597413636,0.0,0.0
806,2018-06-26 20:57:09.897185792,0.0357,149.69670670942116,0.0,0.0
805,2018-06-26 20:57:08.768811520,0.0238,149.75688472855535,-0.0119,-0.0035538679244719934
804,2018-06-26 20:57:07.640392704,0.0476,149.81467734397967,0.0119,0.0035538679244719934
803,2018-06-26 20:57:06.512000000,0.0238,149.87293410481166,-0.0119,-0.0035538679244719934
802,2018-06-26 20:57:05.383578624,0.0119,149.92939025685598,-0.0238,-0.007107735848943987
801,2018-06-26 20:57:04.255164928,0.0595,149.9835064388054,0.023799999999999995,0.007107735848943984
800,2018-06-26 20:57:03.126771200,0.0357,150.03867496075722,0.0,0.0
799,2018-06-26 20:57:01.998551552,0.0357,150.09288949233536,0.0,0.0
798,2018-06-26 20:57:00.869847552,0.0238,150.14624859980836,-0.0119,-0.0035538679244719934
797,2018-06-26 20:56:59.741188608,0.0119,150.20169276668122,-0.0238,-0.007107735848943987
796,2018-06-26 20:56:58.612494336,0.0357,150.25544470780702,0.0,0.0
795,2018-06-26 20:56:57.483821056,0.0357,150.30923337521082,0.0,0.0
794,2018-06-26 20:56:56.355127808,0.0476,150.36415011955543,0.0119,0.0035538679244719934
793,2018-06-26 20:56:55.226461696,0.0238,150.41546468437534,-0.0119,-0.0035538679244719934
792,2018-06-26 20:56:54.097801728,0.0476,150.4658186005408,0.0119,0.0035538679244719934
791,2018-06-26 20:56:52.969141248,0.0238,150.51571678573796,-0.0119,-0.0035538679244719934
790,2018-06-26 20:56:51.840463360,0.0476,150.56616397952897,0.0119,0.0035538679244719934
789,2018-06-26 20:56:50.711765504,0.0119,150.6177193274781,-0.0238,-0.007107735848943987
788,2018-06-26 20:56:49.583097344,0.0238,150.6701825276663,-0.0119,-0.0035538679244719934
787,2018-06-26 20:56:48.454441472,0.0238,150.72401227760585,-0.0119,-0.0035538679244719934
786,2018-06-26 20:56:47.325773824,0.0238,150.7797066877703,-0.0119,-0.0035538679244719934
785,2018-06-26 20:56:46.197115392,0.0,150.8343071343348,-0.0357,-0.01066160377341598
784,2018-06-26 20:56:45.068502528,0.0476,150.8894665396299,0.0119,0.0035538679244719934
783,2018-06-26 20:56:43.939837952,0.0238,150.94414768771384,-0.0119,-0.0035538679244719934
782,2018-06-26 20:56:42.811177984,0.0357,150.99813054554588,0.0,0.0
781,2018-06-26 20:56:41.682472448,0.0238,151.05048130656934,-0.0119,-0.0035538679244719934
780,2018-06-26 20:56:40.553804288,0.0,151.10301529568872,-0.0357,-0.01066160377341598
779,2018-06-26 20:56:39.425170432,0.0238,151.1525754326656,-0.0119,-0.0035538679244719934
778,2018-06-26 20:56:38.296496640,0.0119,151.20288565324506,-0.0238,-0.007107735848943987
777,2018-06-26 20:56:37.167816192,0.0,151.252976405766,-0.0357,-0.01066160377341598
776,2018-06-26 20:56:36.039162880,0.0238,151.30214842965373,-0.0119,-0.0035538679244719934
775,2018-06-26 20:56:34.910505984,0.0357,151.352979213795,0.0,0.0
774,2018-06-26 20:56:33.781810688,0.0357,151.405750704616,0.0,0.0
773,2018-06-26 20:56:32.653165568,0.0238,151.46015612202356,-0.0119,-0.0035538679244719934
772,2018-06-26 20:56:31.524502016,0.0476,151.51536021741188,0.0119,0.0035538679244719934
771,2018-06-26 20:56:30.395825152,0.0238,151.57276395340452,-0.0119,-0.0035538679244719934
770,2018-06-26 20:56:29.267144192,0.0119,151.63311736278052,-0.0238,-0.007107735848943987
769,2018-06-26 20:56:28.138553856,0.0357,151.69546860746482,0.0,0.0
768,2018-06-26 20:56:27.009784320,0.0119,151.7569189595176,-0.0238,-0.007107735848943987
767,2018-06-26 20:56:25.881183744,0.0119,151.81633693181843,-0.0238,-0.007107735848943987
766,2018-06-26 20:56:24.752557056,0.0357,151.87222375818746,0.0,0.0
765,2018-06-26 20:56:23.623895552,0.0357,151.92789760277878,0.0,0.0
764,2018-06-26 20:56:22.495207936,0.0238,151.97834333763527,-0.0119,-0.0035538679244719934
763,2018-06-26 20:56:21.366532608,0.0119,152.02402759222736,-0.0238,-0.007107735848943987
762,2018-06-26 20:56:20.237899776,0.0238,152.06821865719428,-0.0119,-0.0035538679244719934
761,2018-06-26 20:56:19.109209088,0.0238,152.11171981765182,-0.0119,-0.0035538679244719934
760,2018-06-26 20:56:17.980538368,0.0476,152.1556279368785,0.0119,0.0035538679244719934
