practical_salinity,Nitrate uMol L-1,time UTC,seawater_temperature °C,corr Nitrate umol L-1,depth (m),Date and Time,Date UTC,time UTC,Date Local,Time Local,,,
33.106552,19.98,2020-08-04T08:17:22Z,8.557817,21.739197,42.315643,8/4/20 8:17,8/4/20,8:17:22,8/4/20 1:17,1:17:22,,,
33.033638,20.67,2020-08-04T08:18:00Z,8.37409,21.997278,40.71401,8/4/20 8:18,8/4/20,8:18:00,8/4/20 1:18,1:18:00,,,
33.034046,19.92,2020-08-04T08:18:01Z,8.373936,22.115082,40.68274,8/4/20 8:18,8/4/20,8:18:01,8/4/20 1:18,1:18:01,,,
33.028194,20.84,2020-08-04T08:18:41Z,8.37047,21.856089,38.934307,8/4/20 8:18,8/4/20,8:18:41,8/4/20 1:18,1:18:41,,,
33.028378,20.37,2020-08-04T08:18:42Z,8.370549,21.859219,38.917564,8/4/20 8:18,8/4/20,8:18:42,8/4/20 1:18,1:18:42,,,
33.02538,20.64,2020-08-04T08:19:21Z,8.369257,21.81042,37.296497,8/4/20 8:19,8/4/20,8:19:21,8/4/20 1:19,1:19:21,,,
33.02537,21.14,2020-08-04T08:19:22Z,8.369366,21.884943,37.275665,8/4/20 8:19,8/4/20,8:19:22,8/4/20 1:19,1:19:22,,,
33.01021,20.28,2020-08-04T08:20:01Z,8.367617,21.744606,35.735394,8/4/20 8:20,8/4/20,8:20:01,8/4/20 1:20,1:20:01,,,
33.007515,20.29,2020-08-04T08:20:02Z,8.367191,21.63291,35.673336,8/4/20 8:20,8/4/20,8:20:02,8/4/20 1:20,1:20:02,,,
32.91017,20.74,2020-08-04T08:20:40Z,8.36725,21.747824,33.98038,8/4/20 8:20,8/4/20,8:20:40,8/4/20 1:20,1:20:40,,,
32.89922,20.74,2020-08-04T08:20:41Z,8.36702,21.883432,33.905067,8/4/20 8:20,8/4/20,8:20:41,8/4/20 1:20,1:20:41,,,
32.85766,20.16,2020-08-04T08:21:21Z,8.368391,20.93144,32.133457,8/4/20 8:21,8/4/20,8:21:21,8/4/20 1:21,1:21:21,,,
32.851784,20.02,2020-08-04T08:21:22Z,8.368719,20.80859,32.040688,8/4/20 8:21,8/4/20,8:21:22,8/4/20 1:21,1:21:22,,,
32.782185,19.77,2020-08-04T08:22:01Z,8.367134,20.838999,30.519419,8/4/20 8:22,8/4/20,8:22:01,8/4/20 1:22,1:22:01,,,
32.7835,19.02,2020-08-04T08:22:02Z,8.367072,20.774878,30.47867,8/4/20 8:22,8/4/20,8:22:02,8/4/20 1:22,1:22:02,,,
32.750866,18.64,2020-08-04T08:22:41Z,8.368015,19.60014,28.83822,8/4/20 8:22,8/4/20,8:22:41,8/4/20 1:22,1:22:41,,,
32.750587,18.35,2020-08-04T08:22:42Z,8.368035,19.66891,28.814392,8/4/20 8:22,8/4/20,8:22:42,8/4/20 1:22,1:22:42,,,
32.721687,17.22,2020-08-04T08:23:21Z,8.368341,19.368553,27.135027,8/4/20 8:23,8/4/20,8:23:21,8/4/20 1:23,1:23:21,,,
32.716118,17.99,2020-08-04T08:23:22Z,8.370023,19.34128,27.100851,8/4/20 8:23,8/4/20,8:23:22,8/4/20 1:23,1:23:22,,,
32.622276,16.86,2020-08-04T08:24:01Z,8.440653,18.785349,25.511122,8/4/20 8:24,8/4/20,8:24:01,8/4/20 1:24,1:24:01,,,
32.622086,17.38,2020-08-04T08:24:02Z,8.440573,18.691694,25.51999,8/4/20 8:24,8/4/20,8:24:02,8/4/20 1:24,1:24:02,,,
32.55797,16.55,2020-08-04T08:24:41Z,8.512789,17.083008,23.865244,8/4/20 8:24,8/4/20,8:24:41,8/4/20 1:24,1:24:41,,,
32.556675,15.69,2020-08-04T08:24:42Z,8.515232,17.032759,23.808355,8/4/20 8:24,8/4/20,8:24:42,8/4/20 1:24,1:24:42,,,
32.54114,14.37,2020-08-04T08:25:21Z,8.556124,15.530912,22.10024,8/4/20 8:25,8/4/20,8:25:21,8/4/20 1:25,1:25:21,,,
32.54042,14.56,2020-08-04T08:25:22Z,8.557827,15.696311,22.048664,8/4/20 8:25,8/4/20,8:25:22,8/4/20 1:25,1:25:22,,,
32.538883,13.77,2020-08-04T08:26:00Z,8.571927,14.64933,20.705593,8/4/20 8:26,8/4/20,8:26:00,8/4/20 1:26,1:26:00,,,
32.540714,13.48,2020-08-04T08:26:01Z,8.571327,14.687595,20.642735,8/4/20 8:26,8/4/20,8:26:01,8/4/20 1:26,1:26:01,,,
32.53338,13.56,2020-08-04T08:26:40Z,8.616835,14.467565,18.839748,8/4/20 8:26,8/4/20,8:26:40,8/4/20 1:26,1:26:40,,,
32.533215,13.75,2020-08-04T08:26:41Z,8.617062,14.499186,18.772774,8/4/20 8:26,8/4/20,8:26:41,8/4/20 1:26,1:26:41,,,
32.479137,13.27,2020-08-04T08:27:21Z,8.916827,13.999992,17.283571,8/4/20 8:27,8/4/20,8:27:21,8/4/20 1:27,1:27:21,,,
32.48345,13.39,2020-08-04T08:27:22Z,8.921199,13.912941,17.21465,8/4/20 8:27,8/4/20,8:27:22,8/4/20 1:27,1:27:22,,,
32.40693,11.04,2020-08-04T08:28:02Z,9.420211,11.403757,15.707168,8/4/20 8:28,8/4/20,8:28:02,8/4/20 1:28,1:28:02,,,
32.43962,10.79,2020-08-04T08:28:03Z,9.465962,11.223372,15.585139,8/4/20 8:28,8/4/20,8:28:03,8/4/20 1:28,1:28:03,,,
32.310173,9.45,2020-08-04T08:28:42Z,9.92338,9.4284,13.864155,8/4/20 8:28,8/4/20,8:28:42,8/4/20 1:28,1:28:42,,,
32.31139,9.45,2020-08-04T08:28:43Z,9.924812,9.556803,13.859821,8/4/20 8:28,8/4/20,8:28:43,8/4/20 1:28,1:28:43,,,
32.267765,8.01,2020-08-04T08:29:21Z,10.406445,7.8949523,12.286673,8/4/20 8:29,8/4/20,8:29:21,8/4/20 1:29,1:29:21,,,
32.26015,7.88,2020-08-04T08:29:22Z,10.419537,7.9441576,12.266815,8/4/20 8:29,8/4/20,8:29:22,8/4/20 1:29,1:29:22,,,
32.2414,6,2020-08-04T08:30:02Z,10.71458,5.854477,10.786823,8/4/20 8:30,8/4/20,8:30:02,8/4/20 1:30,1:30:02,,,
32.243797,4.72,2020-08-04T08:30:03Z,10.709855,5.8602467,10.846016,8/4/20 8:30,8/4/20,8:30:03,8/4/20 1:30,1:30:03,,,
32.24332,4.69,2020-08-04T08:30:43Z,10.7563095,4.903327,8.969148,8/4/20 8:30,8/4/20,8:30:43,8/4/20 1:30,1:30:43,,,
32.262405,4.1,2020-08-04T08:30:44Z,10.763778,4.8126307,8.748192,8/4/20 8:30,8/4/20,8:30:44,8/4/20 1:30,1:30:44,,,
32.256664,4.61,2020-08-04T08:31:23Z,10.825783,4.5999336,7.401384,8/4/20 8:31,8/4/20,8:31:23,8/4/20 1:31,1:31:23,,,
32.254967,3.64,2020-08-04T08:31:24Z,10.835626,4.598696,7.2340517,8/4/20 8:31,8/4/20,8:31:24,8/4/20 1:31,1:31:24,,,
33.97986,29.8,2020-08-04T20:41:09Z,7.4110866,31.659847,193.43747,8/4/20 20:41,8/4/20,20:41:09,8/4/20 13:41,13:41:09,,,
33.97979,30.01,2020-08-04T20:41:10Z,7.4110866,31.639147,193.43684,8/4/20 20:41,8/4/20,20:41:10,8/4/20 13:41,13:41:10,,,
33.98002,29.81,2020-08-04T20:41:49Z,7.4129634,31.312628,193.43134,8/4/20 20:41,8/4/20,20:41:49,8/4/20 13:41,13:41:49,,,
33.979927,29.98,2020-08-04T20:41:50Z,7.4129634,31.48957,193.43083,8/4/20 20:41,8/4/20,20:41:50,8/4/20 13:41,13:41:50,,,
33.979176,29.87,2020-08-04T20:42:28Z,7.423488,31.43464,192.21295,8/4/20 20:42,8/4/20,20:42:28,8/4/20 13:42,13:42:28,,,
33.979103,30.03,2020-08-04T20:42:29Z,7.4236665,31.432272,192.16296,8/4/20 20:42,8/4/20,20:42:29,8/4/20 13:42,13:42:29,,,
33.978786,30.65,2020-08-04T20:43:08Z,7.4358134,31.55547,190.24336,8/4/20 20:43,8/4/20,20:43:08,8/4/20 13:43,13:43:08,,,
33.977764,30.24,2020-08-04T20:43:09Z,7.4369593,31.46012,190.19284,8/4/20 20:43,8/4/20,20:43:09,8/4/20 13:43,13:43:09,,,
33.97557,30.45,2020-08-04T20:43:49Z,7.4539967,31.449436,188.24034,8/4/20 20:43,8/4/20,20:43:49,8/4/20 13:43,13:43:49,,,
33.974796,29.65,2020-08-04T20:43:50Z,7.4542727,31.319824,188.19379,8/4/20 20:43,8/4/20,20:43:50,8/4/20 13:43,13:43:50,,,
33.972748,30.11,2020-08-04T20:44:29Z,7.463761,31.444298,186.29126,8/4/20 20:44,8/4/20,20:44:29,8/4/20 13:44,13:44:29,,,
33.97301,30.2,2020-08-04T20:44:30Z,7.462999,31.524637,186.24336,8/4/20 20:44,8/4/20,20:44:30,8/4/20 13:44,13:44:30,,,
33.971317,30.15,2020-08-04T20:45:08Z,7.473055,31.319513,184.36577,8/4/20 20:45,8/4/20,20:45:08,8/4/20 13:45,13:45:08,,,
33.97172,29.87,2020-08-04T20:45:09Z,7.4731407,31.289108,184.31769,8/4/20 20:45,8/4/20,20:45:09,8/4/20 13:45,13:45:09,,,
33.9659,29.76,2020-08-04T20:45:48Z,7.501272,31.033333,182.41104,8/4/20 20:45,8/4/20,20:45:48,8/4/20 13:45,13:45:48,,,
33.967197,30.81,2020-08-04T20:45:49Z,7.4971175,31.230654,182.35918,8/4/20 20:45,8/4/20,20:45:49,8/4/20 13:45,13:45:49,,,
33.96597,29.98,2020-08-04T20:46:28Z,7.540582,31.025434,180.44878,8/4/20 20:46,8/4/20,20:46:28,8/4/20 13:46,13:46:28,,,
33.9654,30.27,2020-08-04T20:46:29Z,7.5413804,31.097706,180.40277,8/4/20 20:46,8/4/20,20:46:29,8/4/20 13:46,13:46:29,,,
33.964436,29.48,2020-08-04T20:47:08Z,7.555562,31.055046,178.49864,8/4/20 20:47,8/4/20,20:47:08,8/4/20 13:47,13:47:08,,,
33.96416,29.19,2020-08-04T20:47:09Z,7.555887,31.1041,178.45268,8/4/20 20:47,8/4/20,20:47:09,8/4/20 13:47,13:47:09,,,
33.96357,29.88,2020-08-04T20:47:48Z,7.563129,31.038563,176.54631,8/4/20 20:47,8/4/20,20:47:48,8/4/20 13:47,13:47:48,,,
33.963367,29.31,2020-08-04T20:47:49Z,7.563272,31.114305,176.49846,8/4/20 20:47,8/4/20,20:47:49,8/4/20 13:47,13:47:49,,,
33.96264,29.6,2020-08-04T20:48:28Z,7.572695,30.859156,174.57018,8/4/20 20:48,8/4/20,20:48:28,8/4/20 13:48,13:48:28,,,
33.962605,29.59,2020-08-04T20:48:29Z,7.5727563,30.833754,174.52104,8/4/20 20:48,8/4/20,20:48:29,8/4/20 13:48,13:48:29,,,
33.962345,30.29,2020-08-04T20:49:08Z,7.5748487,30.905216,172.62352,8/4/20 20:49,8/4/20,20:49:08,8/4/20 13:49,13:49:08,,,
33.96236,30.14,2020-08-04T20:49:09Z,7.5747986,30.88535,172.57419,8/4/20 20:49,8/4/20,20:49:09,8/4/20 13:49,13:49:09,,,
33.962234,29.23,2020-08-04T20:49:47Z,7.575534,30.903244,170.67838,8/4/20 20:49,8/4/20,20:49:47,8/4/20 13:49,13:49:47,,,
33.962368,29.78,2020-08-04T20:49:48Z,7.5755835,30.939991,170.63052,8/4/20 20:49,8/4/20,20:49:48,8/4/20 13:49,13:49:48,,,
33.96049,29.39,2020-08-04T20:50:28Z,7.5857534,30.892021,168.7018,8/4/20 20:50,8/4/20,20:50:28,8/4/20 13:50,13:50:28,,,
33.96308,29.49,2020-08-04T20:50:29Z,7.5866323,30.938126,168.65627,8/4/20 20:50,8/4/20,20:50:29,8/4/20 13:50,13:50:29,,,
33.958572,29.58,2020-08-04T20:51:08Z,7.5995126,30.81461,166.80684,8/4/20 20:51,8/4/20,20:51:08,8/4/20 13:51,13:51:08,,,
33.958576,29.89,2020-08-04T20:51:09Z,7.5993924,30.791395,166.76416,8/4/20 20:51,8/4/20,20:51:09,8/4/20 13:51,13:51:09,,,
33.955418,29.45,2020-08-04T20:51:49Z,7.6243525,30.736814,164.87146,8/4/20 20:51,8/4/20,20:51:49,8/4/20 13:51,13:51:49,,,
33.95538,29.86,2020-08-04T20:51:50Z,7.6244726,30.758179,164.82274,8/4/20 20:51,8/4/20,20:51:50,8/4/20 13:51,13:51:50,,,
33.95447,29.6,2020-08-04T20:52:29Z,7.6301794,30.745874,162.98521,8/4/20 20:52,8/4/20,20:52:29,8/4/20 13:52,13:52:29,,,
33.954494,29.49,2020-08-04T20:52:30Z,7.630199,30.786499,162.9412,8/4/20 20:52,8/4/20,20:52:30,8/4/20 13:52,13:52:30,,,
33.95446,29.69,2020-08-04T20:53:09Z,7.634837,30.823925,161.08322,8/4/20 20:53,8/4/20,20:53:09,8/4/20 13:53,13:53:09,,,
33.95422,30.4,2020-08-04T20:53:10Z,7.6349535,30.72114,161.03612,8/4/20 20:53,8/4/20,20:53:10,8/4/20 13:53,13:53:10,,,
33.95398,29.99,2020-08-04T20:53:49Z,7.6390266,30.751194,159.22337,8/4/20 20:53,8/4/20,20:53:49,8/4/20 13:53,13:53:49,,,
33.953903,29.93,2020-08-04T20:53:50Z,7.6387796,30.704105,159.17484,8/4/20 20:53,8/4/20,20:53:50,8/4/20 13:53,13:53:50,,,
33.95383,29.9,2020-08-04T20:54:29Z,7.643266,30.643187,157.33188,8/4/20 20:54,8/4/20,20:54:29,8/4/20 13:54,13:54:29,,,
33.95391,29.06,2020-08-04T20:54:30Z,7.643323,30.687244,157.28476,8/4/20 20:54,8/4/20,20:54:30,8/4/20 13:54,13:54:30,,,
33.953983,29.15,2020-08-04T20:55:09Z,7.645795,30.485168,155.4469,8/4/20 20:55,8/4/20,20:55:09,8/4/20 13:55,13:55:09,,,
33.954006,29.4,2020-08-04T20:55:10Z,7.6462502,30.754717,155.39877,8/4/20 20:55,8/4/20,20:55:10,8/4/20 13:55,13:55:10,,,
33.95454,29.59,2020-08-04T20:55:48Z,7.6663017,30.4752,153.55862,8/4/20 20:55,8/4/20,20:55:48,8/4/20 13:55,13:55:48,,,
33.95568,29.08,2020-08-04T20:55:49Z,7.6693106,30.470905,153.5104,8/4/20 20:55,8/4/20,20:55:49,8/4/20 13:55,13:55:49,,,
33.954052,29.49,2020-08-04T20:56:29Z,7.699466,30.157219,151.6358,8/4/20 20:56,8/4/20,20:56:29,8/4/20 13:56,13:56:29,,,
33.954727,29.01,2020-08-04T20:56:30Z,7.6987185,30.125427,151.58823,8/4/20 20:56,8/4/20,20:56:30,8/4/20 13:56,13:56:30,,,
33.953823,28.52,2020-08-04T20:57:09Z,7.7106967,29.99285,149.74138,8/4/20 20:57,8/4/20,20:57:09,8/4/20 13:57,13:57:09,,,
33.95382,29.45,2020-08-04T20:57:10Z,7.710714,30.033995,149.69458,8/4/20 20:57,8/4/20,20:57:10,8/4/20 13:57,13:57:10,,,
33.95062,29.51,2020-08-04T20:57:49Z,7.7230005,30.048204,147.85411,8/4/20 20:57,8/4/20,20:57:49,8/4/20 13:57,13:57:49,,,
33.950554,28.61,2020-08-04T20:57:50Z,7.7231812,30.094782,147.80782,8/4/20 20:57,8/4/20,20:57:50,8/4/20 13:57,13:57:50,,,
33.949833,28.81,2020-08-04T20:58:29Z,7.7256446,30.163595,145.95747,8/4/20 20:58,8/4/20,20:58:29,8/4/20 13:58,13:58:29,,,
33.949932,29.06,2020-08-04T20:58:30Z,7.725497,29.991346,145.90387,8/4/20 20:58,8/4/20,20:58:30,8/4/20 13:58,13:58:30,,,
33.9499,28.92,2020-08-04T20:59:09Z,7.7267632,30.150467,144.06711,8/4/20 20:59,8/4/20,20:59:09,8/4/20 13:59,13:59:09,,,
33.949898,29.89,2020-08-04T20:59:10Z,7.7270093,30.065382,144.02003,8/4/20 20:59,8/4/20,20:59:10,8/4/20 13:59,13:59:10,,,
33.948505,28.62,2020-08-04T20:59:49Z,7.735163,30.096424,142.18282,8/4/20 20:59,8/4/20,20:59:49,8/4/20 13:59,13:59:49,,,
33.94836,28.14,2020-08-04T20:59:50Z,7.735221,30.074553,142.13489,8/4/20 20:59,8/4/20,20:59:50,8/4/20 13:59,13:59:50,,,
33.947876,28.58,2020-08-04T21:00:29Z,7.7392344,29.865961,140.28186,8/4/20 21:00,8/4/20,21:00:29,8/4/20 14:00,14:00:29,,,
33.947845,28.98,2020-08-04T21:00:30Z,7.739338,30.185146,140.2359,8/4/20 21:00,8/4/20,21:00:30,8/4/20 14:00,14:00:30,,,
33.946224,28.39,2020-08-04T21:01:08Z,7.7443366,30.131124,138.41333,8/4/20 21:01,8/4/20,21:01:08,8/4/20 14:01,14:01:08,,,
33.946186,28.88,2020-08-04T21:01:09Z,7.7443385,30.118015,138.3621,8/4/20 21:01,8/4/20,21:01:09,8/4/20 14:01,14:01:09,,,
33.939068,29.19,2020-08-04T21:01:49Z,7.755371,30.10003,136.47697,8/4/20 21:01,8/4/20,21:01:49,8/4/20 14:01,14:01:49,,,
33.93914,28.54,2020-08-04T21:01:50Z,7.75842,30.29247,136.42772,8/4/20 21:01,8/4/20,21:01:50,8/4/20 14:01,14:01:50,,,
33.93145,29.71,2020-08-04T21:02:29Z,7.7768745,30.4069,134.59676,8/4/20 21:02,8/4/20,21:02:29,8/4/20 14:02,14:02:29,,,
33.931427,28.97,2020-08-04T21:02:30Z,7.77705,30.48101,134.54977,8/4/20 21:02,8/4/20,21:02:30,8/4/20 14:02,14:02:30,,,
33.92933,29.46,2020-08-04T21:03:09Z,7.795065,30.195566,132.69617,8/4/20 21:03,8/4/20,21:03:09,8/4/20 14:03,14:03:09,,,
33.929302,28.78,2020-08-04T21:03:10Z,7.7954874,30.334738,132.65028,8/4/20 21:03,8/4/20,21:03:10,8/4/20 14:03,14:03:10,,,
33.928852,29.05,2020-08-04T21:03:49Z,7.798651,30.260565,130.83397,8/4/20 21:03,8/4/20,21:03:49,8/4/20 14:03,14:03:49,,,
33.928787,29.7,2020-08-04T21:03:50Z,7.7986746,30.082418,130.78992,8/4/20 21:03,8/4/20,21:03:50,8/4/20 14:03,14:03:50,,,
33.92752,29.3,2020-08-04T21:04:29Z,7.811026,30.098978,128.93468,8/4/20 21:04,8/4/20,21:04:29,8/4/20 14:04,14:04:29,,,
33.92754,29.02,2020-08-04T21:04:30Z,7.8121524,30.15275,128.89093,8/4/20 21:04,8/4/20,21:04:30,8/4/20 14:04,14:04:30,,,
33.9194,29.15,2020-08-04T21:05:09Z,7.8556356,29.86274,127.13139,8/4/20 21:05,8/4/20,21:05:09,8/4/20 14:05,14:05:09,,,
33.918053,29.13,2020-08-04T21:05:10Z,7.8572755,29.989775,127.08735,8/4/20 21:05,8/4/20,21:05:10,8/4/20 14:05,14:05:10,,,
33.916233,29.03,2020-08-04T21:05:48Z,7.8630333,30.101738,125.31683,8/4/20 21:05,8/4/20,21:05:48,8/4/20 14:05,14:05:48,,,
33.916737,28.9,2020-08-04T21:05:49Z,7.862166,30.014503,125.27008,8/4/20 21:05,8/4/20,21:05:49,8/4/20 14:05,14:05:49,,,
33.91461,28.28,2020-08-04T21:06:28Z,7.881021,29.92154,123.492065,8/4/20 21:06,8/4/20,21:06:28,8/4/20 14:06,14:06:28,,,
33.91348,29.02,2020-08-04T21:06:29Z,7.88245,30.003757,123.44831,8/4/20 21:06,8/4/20,21:06:29,8/4/20 14:06,14:06:29,,,
33.913578,28.83,2020-08-04T21:07:08Z,7.8974566,29.756138,121.682594,8/4/20 21:07,8/4/20,21:07:08,8/4/20 14:07,14:07:08,,,
33.912632,28.64,2020-08-04T21:07:09Z,7.898824,29.937185,121.632706,8/4/20 21:07,8/4/20,21:07:09,8/4/20 14:07,14:07:09,,,
33.910038,28.51,2020-08-04T21:07:49Z,7.936332,29.439589,119.82427,8/4/20 21:07,8/4/20,21:07:49,8/4/20 14:07,14:07:49,,,
33.910084,28.81,2020-08-04T21:07:50Z,7.936501,29.464462,119.779274,8/4/20 21:07,8/4/20,21:07:50,8/4/20 14:07,14:07:50,,,
33.910004,27.94,2020-08-04T21:07:51Z,7.9366817,29.6368,119.73561,8/4/20 21:07,8/4/20,21:07:51,8/4/20 14:07,14:07:51,,,
33.909023,27.87,2020-08-04T21:08:30Z,7.9459105,29.490625,117.950676,8/4/20 21:08,8/4/20,21:08:30,8/4/20 14:08,14:08:30,,,
33.909092,28.36,2020-08-04T21:08:31Z,7.9459844,29.378935,117.90568,8/4/20 21:08,8/4/20,21:08:31,8/4/20 14:08,14:08:31,,,
33.90846,28,2020-08-04T21:09:10Z,7.9625497,29.413528,116.14646,8/4/20 21:09,8/4/20,21:09:10,8/4/20 14:09,14:09:10,,,
33.90823,28.35,2020-08-04T21:09:11Z,7.962283,29.40641,116.10366,8/4/20 21:09,8/4/20,21:09:11,8/4/20 14:09,14:09:11,,,
33.90329,28.47,2020-08-04T21:09:50Z,8.000339,29.265133,114.31559,8/4/20 21:09,8/4/20,21:09:50,8/4/20 14:09,14:09:50,,,
33.903122,28.32,2020-08-04T21:09:51Z,8.001621,29.261995,114.269455,8/4/20 21:09,8/4/20,21:09:51,8/4/20 14:09,14:09:51,,,
33.89574,28.17,2020-08-04T21:10:30Z,8.027509,28.770237,112.5012,8/4/20 21:10,8/4/20,21:10:30,8/4/20 14:10,14:10:30,,,
33.89572,27.29,2020-08-04T21:10:31Z,8.027718,28.817602,112.456314,8/4/20 21:10,8/4/20,21:10:31,8/4/20 14:10,14:10:31,,,
33.890507,27.56,2020-08-04T21:11:10Z,8.044522,28.863142,110.67344,8/4/20 21:11,8/4/20,21:11:10,8/4/20 14:11,14:11:10,,,
33.89027,27.74,2020-08-04T21:11:11Z,8.04481,28.882755,110.628,8/4/20 21:11,8/4/20,21:11:11,8/4/20 14:11,14:11:11,,,
33.883987,27.53,2020-08-04T21:11:49Z,8.069754,28.61379,108.87195,8/4/20 21:11,8/4/20,21:11:49,8/4/20 14:11,14:11:49,,,
33.882835,27.99,2020-08-04T21:11:50Z,8.0713005,28.837984,108.82508,8/4/20 21:11,8/4/20,21:11:50,8/4/20 14:11,14:11:50,,,
33.874233,27.56,2020-08-04T21:12:29Z,8.094647,28.846666,107.05384,8/4/20 21:12,8/4/20,21:12:29,8/4/20 14:12,14:12:29,,,
33.874115,27.91,2020-08-04T21:12:30Z,8.094848,28.795145,107.003944,8/4/20 21:12,8/4/20,21:12:30,8/4/20 14:12,14:12:30,,,
33.8676,27.2,2020-08-04T21:13:09Z,8.117482,28.86558,105.24,8/4/20 21:13,8/4/20,21:13:09,8/4/20 14:13,14:13:09,,,
33.867405,27.97,2020-08-04T21:13:10Z,8.117335,28.830362,105.19187,8/4/20 21:13,8/4/20,21:13:10,8/4/20 14:13,14:13:10,,,
33.867188,28.02,2020-08-04T21:13:11Z,8.116559,28.894758,105.14238,8/4/20 21:13,8/4/20,21:13:11,8/4/20 14:13,14:13:11,,,
33.854214,28.37,2020-08-04T21:13:51Z,8.17215,28.771027,103.32327,8/4/20 21:13,8/4/20,21:13:51,8/4/20 14:13,14:13:51,,,
33.853607,27.58,2020-08-04T21:13:52Z,8.17352,28.773869,103.27384,8/4/20 21:13,8/4/20,21:13:52,8/4/20 14:13,14:13:52,,,
33.853745,27.41,2020-08-04T21:14:32Z,8.187384,28.4163,101.45898,8/4/20 21:14,8/4/20,21:14:32,8/4/20 14:14,14:14:32,,,
33.850742,27.49,2020-08-04T21:14:33Z,8.192286,28.413189,101.40953,8/4/20 21:14,8/4/20,21:14:33,8/4/20 14:14,14:14:33,,,
33.844845,27.52,2020-08-04T21:15:12Z,8.213912,28.23975,99.641266,8/4/20 21:15,8/4/20,21:15:12,8/4/20 14:15,14:15:12,,,
33.84449,27.54,2020-08-04T21:15:13Z,8.216459,28.261435,99.59142,8/4/20 21:15,8/4/20,21:15:13,8/4/20 14:15,14:15:13,,,
33.837772,27.45,2020-08-04T21:15:53Z,8.234826,28.02381,97.78473,8/4/20 21:15,8/4/20,21:15:53,8/4/20 14:15,14:15:53,,,
33.83805,26.61,2020-08-04T21:15:54Z,8.234234,27.936956,97.741615,8/4/20 21:15,8/4/20,21:15:54,8/4/20 14:15,14:15:54,,,
33.8372,26.76,2020-08-04T21:16:33Z,8.237936,27.90844,95.968636,8/4/20 21:16,8/4/20,21:16:33,8/4/20 14:16,14:16:33,,,
33.837128,26.84,2020-08-04T21:16:34Z,8.238147,27.950363,95.92925,8/4/20 21:16,8/4/20,21:16:34,8/4/20 14:16,14:16:34,,,
33.83461,26.58,2020-08-04T21:17:13Z,8.24869,27.908882,94.16545,8/4/20 21:17,8/4/20,21:17:13,8/4/20 14:17,14:17:13,,,
33.83447,27.17,2020-08-04T21:17:14Z,8.2498045,27.791864,94.11014,8/4/20 21:17,8/4/20,21:17:14,8/4/20 14:17,14:17:14,,,
33.82127,26.79,2020-08-04T21:17:53Z,8.288653,27.622383,92.35115,8/4/20 21:17,8/4/20,21:17:53,8/4/20 14:17,14:17:53,,,
33.82119,26.79,2020-08-04T21:17:54Z,8.289185,27.474257,92.312614,8/4/20 21:17,8/4/20,21:17:54,8/4/20 14:17,14:17:54,,,
33.800617,26.42,2020-08-04T21:18:32Z,8.341627,26.917307,90.53774,8/4/20 21:18,8/4/20,21:18:32,8/4/20 14:18,14:18:32,,,
33.800205,25.53,2020-08-04T21:18:33Z,8.342104,27.063774,90.49829,8/4/20 21:18,8/4/20,21:18:33,8/4/20 14:18,14:18:33,,,
33.789883,25.65,2020-08-04T21:19:13Z,8.363381,27.264414,88.80171,8/4/20 21:19,8/4/20,21:19:13,8/4/20 14:19,14:19:13,,,
33.789593,26.47,2020-08-04T21:19:14Z,8.364177,27.093401,88.75593,8/4/20 21:19,8/4/20,21:19:14,8/4/20 14:19,14:19:14,,,
33.784058,25.49,2020-08-04T21:19:52Z,8.370748,26.813725,87.06804,8/4/20 21:19,8/4/20,21:19:52,8/4/20 14:19,14:19:52,,,
33.784374,25.52,2020-08-04T21:19:53Z,8.370601,27.017746,87.025345,8/4/20 21:19,8/4/20,21:19:53,8/4/20 14:19,14:19:53,,,
33.782898,25.66,2020-08-04T21:20:32Z,8.372275,26.361267,85.332275,8/4/20 21:20,8/4/20,21:20:32,8/4/20 14:20,14:20:32,,,
33.781403,25.98,2020-08-04T21:20:33Z,8.373945,26.496021,85.29426,8/4/20 21:20,8/4/20,21:20:33,8/4/20 14:20,14:20:33,,,
33.763596,25.12,2020-08-04T21:21:12Z,8.399749,26.312569,83.539734,8/4/20 21:21,8/4/20,21:21:12,8/4/20 14:21,14:21:12,,,
33.764725,25.73,2020-08-04T21:21:13Z,8.398175,26.259634,83.50768,8/4/20 21:21,8/4/20,21:21:13,8/4/20 14:21,14:21:13,,,
33.732998,24.93,2020-08-04T21:21:52Z,8.436574,26.142685,81.80045,8/4/20 21:21,8/4/20,21:21:52,8/4/20 14:21,14:21:52,,,
33.728035,25.23,2020-08-04T21:21:53Z,8.441749,26.146383,81.74914,8/4/20 21:21,8/4/20,21:21:53,8/4/20 14:21,14:21:53,,,
33.723804,25.46,2020-08-04T21:22:32Z,8.4444,26.082214,80.07521,8/4/20 21:22,8/4/20,21:22:32,8/4/20 14:22,14:22:32,,,
33.72307,25.1,2020-08-04T21:22:33Z,8.445193,26.161726,80.023994,8/4/20 21:22,8/4/20,21:22:33,8/4/20 14:22,14:22:33,,,
33.717327,24.52,2020-08-04T21:23:12Z,8.449835,26.00053,78.36458,8/4/20 21:23,8/4/20,21:23:12,8/4/20 14:23,14:23:12,,,
33.717136,24.92,2020-08-04T21:23:13Z,8.450076,26.235611,78.32033,8/4/20 21:23,8/4/20,21:23:13,8/4/20 14:23,14:23:13,,,
